OrderID,OrderDate,PromisedDate,WarehouseID,ProductID,Priority,OrderedUnits,ShippedUnits,CompleteDate,UnitPriceUSD,FulfilledByDueMonthUnits,OnTimeFull
27519,2026-06-22,2026-06-25,1,31,Standard,17,17,2026-06-24,33.25,17,1
27520,2026-06-22,2026-06-25,1,5,Expedite,13,13,2026-06-24,8.71,13,1
27521,2026-06-22,2026-06-25,1,20,Standard,21,21,2026-06-24,90.67,21,1
27522,2026-06-22,2026-06-25,1,23,Expedite,18,18,2026-06-24,124.05,18,1
27523,2026-06-22,2026-06-25,1,17,Standard,7,7,2026-06-24,114.67,7,1
27524,2026-06-22,2026-06-25,1,15,Standard,16,16,2026-06-24,71.63,16,1
27525,2026-06-22,2026-06-25,1,11,Expedite,8,8,2026-06-24,82.82,8,1
27526,2026-06-22,2026-06-25,1,20,Standard,10,10,2026-06-24,90.67,10,1
27527,2026-06-22,2026-06-25,1,26,Standard,5,5,2026-06-24,86.23,5,1
27528,2026-06-22,2026-06-29,1,6,Standard,4,4,2026-06-24,17.11,4,1
27529,2026-06-22,2026-06-25,1,14,Standard,8,8,2026-06-24,93.02,8,1
27530,2026-06-22,2026-06-25,1,15,Standard,18,18,2026-06-24,71.63,18,1
27531,2026-06-22,2026-06-29,1,13,Standard,18,18,2026-06-26,113.46,18,1
27532,2026-06-22,2026-06-25,1,9,Standard,9,9,2026-06-24,15.84,9,1
27533,2026-06-22,2026-06-25,1,1,Standard,13,13,2026-06-24,119.86,13,1
27534,2026-06-22,2026-06-25,1,9,Expedite,19,19,2026-06-24,15.84,19,1
27535,2026-06-22,2026-06-25,2,22,Standard,21,21,2026-07-14,29.06,0,0
27536,2026-06-22,2026-06-25,2,14,Standard,5,5,2026-07-14,93.02,0,0
27537,2026-06-22,2026-06-25,2,14,Standard,18,18,2026-07-15,93.02,0,0
27538,2026-06-22,2026-06-29,2,12,Expedite,8,8,2026-07-15,90.85,0,0
27539,2026-06-22,2026-06-25,2,24,Standard,10,10,2026-07-15,125.75,0,0
27540,2026-06-22,2026-06-29,2,15,Standard,20,20,2026-07-15,71.63,0,0
27541,2026-06-22,2026-06-25,2,4,Standard,11,11,2026-07-15,121.18,0,0
27542,2026-06-22,2026-06-29,2,8,Standard,15,15,2026-07-15,72.15,0,0
27543,2026-06-22,2026-06-25,2,17,Standard,4,4,2026-07-28,114.67,0,0
27544,2026-06-22,2026-06-25,2,17,Standard,6,6,2026-07-28,114.67,0,0
27545,2026-06-22,2026-06-29,2,20,Standard,18,18,2026-07-15,90.67,0,0
27546,2026-06-22,2026-06-25,2,12,Standard,18,18,2026-07-15,90.85,0,0
27547,2026-06-22,2026-06-29,2,1,Standard,21,21,2026-07-15,119.86,0,0
27548,2026-06-22,2026-06-25,3,9,Standard,17,17,2026-06-24,15.84,17,1
27549,2026-06-22,2026-06-25,3,19,Expedite,9,9,2026-06-24,21.14,9,1
27550,2026-06-22,2026-06-25,3,31,Expedite,10,10,2026-06-24,33.25,10,1
27551,2026-06-22,2026-06-25,3,25,Standard,17,17,2026-06-24,20.3,17,1
27552,2026-06-22,2026-06-25,3,13,Expedite,19,19,2026-06-24,113.46,19,1
27553,2026-06-22,2026-06-25,3,14,Standard,20,20,2026-06-24,93.02,20,1
27554,2026-06-22,2026-06-25,3,2,Standard,6,6,2026-06-24,91.14,6,1
27555,2026-06-22,2026-06-25,3,3,Standard,7,7,2026-06-24,52.53,7,1
27556,2026-06-22,2026-06-29,3,20,Standard,9,9,2026-06-24,90.67,9,1
27557,2026-06-22,2026-06-25,3,23,Standard,5,5,2026-06-24,124.05,5,1
27558,2026-06-22,2026-06-25,3,20,Standard,12,12,2026-06-24,90.67,12,1
27559,2026-06-22,2026-06-29,3,19,Standard,19,19,2026-06-24,21.14,19,1
27560,2026-06-22,2026-06-25,3,13,Standard,17,17,2026-06-24,113.46,17,1
27561,2026-06-22,2026-06-25,3,6,Standard,21,21,2026-06-24,17.11,21,1
27562,2026-06-23,2026-06-29,1,31,Standard,19,19,2026-06-25,33.25,19,1
27563,2026-06-23,2026-06-26,1,21,Standard,7,7,2026-06-25,33.14,7,1
27564,2026-06-23,2026-06-26,1,9,Standard,4,4,2026-06-25,15.84,4,1
27565,2026-06-23,2026-06-29,1,27,Standard,16,16,2026-06-25,122.0,16,1
27566,2026-06-23,2026-06-26,1,24,Standard,8,8,2026-06-25,125.75,8,1
27567,2026-06-23,2026-06-26,1,26,Standard,19,19,2026-06-25,86.23,19,1
27568,2026-06-23,2026-06-26,1,5,Standard,20,20,2026-06-25,8.71,20,1
27569,2026-06-23,2026-06-29,1,9,Expedite,22,22,2026-06-25,15.84,22,1
27570,2026-06-23,2026-06-29,1,1,Expedite,3,3,2026-06-25,119.86,3,1
27571,2026-06-23,2026-06-29,1,21,Standard,14,14,2026-07-01,33.14,6,0
27572,2026-06-23,2026-06-26,1,3,Standard,19,19,2026-06-25,52.53,19,1
27573,2026-06-23,2026-06-29,1,5,Standard,15,15,2026-06-25,8.71,15,1
27574,2026-06-23,2026-06-26,1,5,Expedite,22,22,2026-06-25,8.71,22,1
27575,2026-06-23,2026-06-26,1,22,Standard,7,7,2026-06-25,29.06,7,1
27576,2026-06-23,2026-06-26,2,9,Expedite,11,11,2026-07-15,15.84,0,0
27577,2026-06-23,2026-06-26,2,9,Standard,13,13,2026-07-15,15.84,0,0
27578,2026-06-23,2026-06-26,2,31,Standard,5,5,2026-07-15,33.25,0,0
27579,2026-06-23,2026-06-29,2,19,Standard,19,19,2026-07-15,21.14,0,0
27580,2026-06-23,2026-06-29,2,2,Standard,12,12,2026-07-15,91.14,0,0
27581,2026-06-23,2026-06-26,2,17,Standard,15,15,2026-07-28,114.67,0,0
27582,2026-06-23,2026-06-29,2,22,Standard,11,11,2026-07-15,29.06,0,0
27583,2026-06-23,2026-06-26,2,7,Standard,4,4,2026-07-15,87.71,0,0
27584,2026-06-23,2026-06-29,2,14,Standard,14,14,2026-07-16,93.02,0,0
27585,2026-06-23,2026-06-26,2,22,Standard,16,16,2026-07-16,29.06,0,0
27586,2026-06-23,2026-06-29,2,25,Standard,6,6,2026-07-16,20.3,0,0
27587,2026-06-23,2026-06-26,2,27,Expedite,17,17,2026-07-16,122.0,0,0
27588,2026-06-23,2026-06-29,2,21,Standard,8,8,2026-07-16,33.14,0,0
27589,2026-06-23,2026-06-29,2,14,Standard,18,18,2026-07-16,93.02,0,0
27590,2026-06-23,2026-06-26,2,25,Standard,11,11,2026-07-16,20.3,0,0
27591,2026-06-23,2026-06-26,2,26,Standard,11,11,2026-07-16,86.23,0,0
27592,2026-06-23,2026-06-26,3,1,Expedite,22,22,2026-06-25,119.86,22,1
27593,2026-06-23,2026-06-26,3,3,Standard,11,11,2026-06-25,52.53,11,1
27594,2026-06-23,2026-06-29,3,6,Standard,18,18,2026-06-25,17.11,18,1
27595,2026-06-23,2026-06-26,3,7,Standard,3,3,2026-06-25,87.71,3,1
27596,2026-06-23,2026-06-26,3,23,Standard,15,15,2026-06-25,124.05,15,1
27597,2026-06-23,2026-06-29,3,30,Standard,14,14,2026-06-25,46.41,14,1
27598,2026-06-23,2026-06-26,3,17,Standard,5,5,2026-06-25,114.67,5,1
27599,2026-06-23,2026-06-26,3,21,Standard,11,11,2026-06-25,33.14,11,1
27600,2026-06-23,2026-06-26,3,1,Standard,15,15,2026-06-25,119.86,15,1
27601,2026-06-23,2026-06-26,3,12,Standard,14,14,2026-06-25,90.85,14,1
27602,2026-06-23,2026-06-29,3,29,Standard,8,8,2026-06-25,22.51,8,1
27603,2026-06-23,2026-06-29,3,20,Expedite,20,20,2026-06-25,90.67,20,1
27604,2026-06-23,2026-06-29,3,28,Standard,15,15,2026-06-25,15.67,15,1
27605,2026-06-24,2026-06-29,1,11,Standard,9,9,2026-06-26,82.82,9,1
27606,2026-06-24,2026-06-29,1,10,Standard,6,6,2026-06-26,98.47,6,1
27607,2026-06-24,2026-06-29,1,25,Standard,17,17,2026-06-26,20.3,17,1
27608,2026-06-24,2026-06-29,1,31,Expedite,15,15,2026-06-26,33.25,15,1
27609,2026-06-24,2026-06-29,1,5,Standard,16,16,2026-06-26,8.71,16,1
27610,2026-06-24,2026-06-29,1,21,Standard,15,15,2026-07-01,33.14,0,0
27611,2026-06-24,2026-06-29,1,7,Standard,10,10,2026-06-26,87.71,10,1
27612,2026-06-24,2026-06-29,1,23,Standard,12,12,2026-06-26,124.05,12,1
27613,2026-06-24,2026-06-29,1,3,Standard,22,22,2026-07-01,52.53,6,0
27614,2026-06-24,2026-06-29,1,20,Standard,18,18,2026-06-29,90.67,18,1
27615,2026-06-24,2026-06-29,1,6,Standard,11,11,2026-06-29,17.11,11,1
27616,2026-06-24,2026-06-29,1,11,Standard,10,10,2026-06-29,82.82,10,1
27617,2026-06-24,2026-06-29,1,3,Standard,16,16,2026-07-01,52.53,0,0
27618,2026-06-24,2026-06-29,2,15,Expedite,17,17,2026-07-16,71.63,0,0
27619,2026-06-24,2026-06-29,2,20,Standard,19,19,2026-07-16,90.67,0,0
27620,2026-06-24,2026-06-29,2,20,Standard,16,16,2026-07-16,90.67,0,0
27621,2026-06-24,2026-06-29,2,17,Expedite,7,7,2026-07-28,114.67,0,0
27622,2026-06-24,2026-06-29,2,1,Standard,4,4,2026-07-16,119.86,0,0
27623,2026-06-24,2026-06-29,2,7,Standard,8,8,2026-07-16,87.71,0,0
27624,2026-06-24,2026-06-29,2,11,Standard,20,20,2026-07-16,82.82,0,0
27625,2026-06-24,2026-06-29,2,27,Standard,11,11,2026-07-16,122.0,0,0
27626,2026-06-24,2026-06-29,2,4,Standard,6,6,2026-07-16,121.18,0,0
27627,2026-06-24,2026-06-29,2,19,Standard,21,21,2026-07-16,21.14,0,0
27628,2026-06-24,2026-06-29,2,1,Standard,20,20,2026-07-16,119.86,0,0
27629,2026-06-24,2026-06-29,2,5,Standard,7,7,2026-07-16,8.71,0,0
27630,2026-06-24,2026-06-29,2,18,Expedite,21,21,2026-07-17,72.43,0,0
27631,2026-06-24,2026-06-29,2,6,Standard,8,8,2026-07-17,17.11,0,0
27632,2026-06-24,2026-06-29,2,17,Standard,22,22,2026-07-28,114.67,0,0
27633,2026-06-24,2026-06-29,2,23,Standard,12,12,2026-07-17,124.05,0,0
27634,2026-06-24,2026-06-29,2,13,Standard,10,10,2026-07-17,113.46,0,0
27635,2026-06-24,2026-06-29,3,8,Standard,15,15,2026-06-26,72.15,15,1
27636,2026-06-24,2026-06-29,3,23,Standard,7,7,2026-06-26,124.05,7,1
27637,2026-06-24,2026-06-29,3,12,Standard,9,9,2026-06-26,90.85,9,1
27638,2026-06-24,2026-06-29,3,23,Standard,22,22,2026-06-26,124.05,22,1
27639,2026-06-24,2026-06-29,3,31,Standard,9,9,2026-06-26,33.25,9,1
27640,2026-06-24,2026-06-29,3,14,Standard,15,15,2026-06-26,93.02,15,1
27641,2026-06-24,2026-06-29,3,19,Standard,20,20,2026-06-26,21.14,20,1
27642,2026-06-24,2026-06-29,3,29,Standard,9,9,2026-06-26,22.51,9,1
27643,2026-06-24,2026-06-29,3,5,Standard,22,22,2026-06-26,8.71,22,1
27644,2026-06-24,2026-06-29,3,5,Standard,15,15,2026-06-26,8.71,15,1
27645,2026-06-24,2026-06-29,3,7,Standard,17,17,2026-06-26,87.71,17,1
27646,2026-06-24,2026-06-29,3,12,Standard,10,10,2026-06-26,90.85,10,1
27647,2026-06-24,2026-06-29,3,27,Standard,15,15,2026-06-26,122.0,15,1
27648,2026-06-24,2026-06-29,3,10,Standard,20,20,2026-06-29,98.47,20,1
27649,2026-06-24,2026-06-29,3,11,Standard,18,18,2026-06-29,82.82,18,1
27650,2026-06-24,2026-06-29,3,1,Standard,10,10,2026-06-29,119.86,10,1
27651,2026-06-24,2026-06-29,3,31,Standard,5,5,2026-06-29,33.25,5,1
27652,2026-06-25,2026-06-30,1,22,Expedite,13,13,2026-06-29,29.06,13,1
27653,2026-06-25,2026-06-29,1,15,Standard,3,3,2026-06-29,71.63,3,1
27654,2026-06-25,2026-06-29,1,20,Standard,13,13,2026-06-29,90.67,13,1
27655,2026-06-25,2026-06-29,1,20,Standard,18,18,2026-06-29,90.67,18,1
27656,2026-06-25,2026-06-29,1,4,Standard,7,7,2026-06-29,121.18,7,1
27657,2026-06-25,2026-06-30,1,5,Expedite,12,12,2026-06-29,8.71,12,1
27658,2026-06-25,2026-06-30,1,10,Standard,12,12,2026-06-29,98.47,12,1
27659,2026-06-25,2026-06-30,1,31,Standard,20,20,2026-06-29,33.25,20,1
27660,2026-06-25,2026-06-30,1,22,Standard,5,5,2026-06-29,29.06,5,1
27661,2026-06-25,2026-06-29,1,17,Standard,7,7,2026-06-29,114.67,7,1
27662,2026-06-25,2026-06-29,1,4,Standard,4,4,2026-06-29,121.18,4,1
27663,2026-06-25,2026-06-29,1,4,Standard,4,4,2026-06-29,121.18,4,1
27664,2026-06-25,2026-06-29,2,21,Standard,18,18,2026-07-17,33.14,0,0
27665,2026-06-25,2026-06-30,2,14,Standard,9,9,2026-07-17,93.02,0,0
27666,2026-06-25,2026-06-29,2,6,Expedite,22,22,2026-07-17,17.11,0,0
27667,2026-06-25,2026-06-29,2,22,Standard,18,18,2026-07-21,29.06,0,0
27668,2026-06-25,2026-06-29,2,6,Standard,19,19,2026-07-17,17.11,0,0
27669,2026-06-25,2026-06-30,2,25,Standard,5,5,2026-07-17,20.3,0,0
27670,2026-06-25,2026-06-29,2,27,Standard,15,15,2026-07-17,122.0,0,0
27671,2026-06-25,2026-06-29,2,27,Expedite,19,19,2026-07-17,122.0,0,0
27672,2026-06-25,2026-06-29,2,13,Standard,15,15,2026-07-17,113.46,0,0
27673,2026-06-25,2026-06-29,2,26,Expedite,20,20,2026-07-17,86.23,0,0
27674,2026-06-25,2026-06-29,2,19,Standard,4,4,2026-07-17,21.14,0,0
27675,2026-06-25,2026-06-30,2,13,Standard,9,9,2026-07-17,113.46,0,0
27676,2026-06-25,2026-06-29,2,4,Standard,14,14,2026-07-17,121.18,0,0
27677,2026-06-25,2026-06-29,2,18,Standard,4,4,2026-07-17,72.43,0,0
27678,2026-06-25,2026-06-30,2,3,Standard,4,4,2026-07-17,52.53,0,0
27679,2026-06-25,2026-06-29,2,22,Standard,21,21,2026-07-21,29.06,0,0
27680,2026-06-25,2026-06-29,2,2,Standard,19,19,2026-07-17,91.14,0,0
27681,2026-06-25,2026-06-29,2,26,Standard,15,15,2026-07-20,86.23,0,0
27682,2026-06-25,2026-06-29,3,20,Expedite,10,10,2026-06-29,90.67,10,1
27683,2026-06-25,2026-06-29,3,6,Standard,4,4,2026-06-29,17.11,4,1
27684,2026-06-25,2026-06-29,3,2,Standard,3,3,2026-06-29,91.14,3,1
27685,2026-06-25,2026-06-29,3,20,Standard,4,4,2026-06-29,90.67,4,1
27686,2026-06-25,2026-06-30,3,17,Standard,14,14,2026-06-29,114.67,14,1
27687,2026-06-25,2026-06-30,3,31,Standard,11,11,2026-06-29,33.25,11,1
27688,2026-06-25,2026-06-29,3,26,Expedite,6,6,2026-06-29,86.23,6,1
27689,2026-06-25,2026-06-29,3,30,Standard,4,4,2026-06-29,46.41,4,1
27690,2026-06-25,2026-06-30,3,17,Standard,22,22,2026-07-01,114.67,17,0
27691,2026-06-25,2026-06-29,3,17,Standard,19,19,2026-07-01,114.67,0,0
27692,2026-06-25,2026-06-29,3,2,Standard,20,20,2026-06-29,91.14,20,1
27693,2026-06-25,2026-06-30,3,5,Standard,19,19,2026-06-29,8.71,19,1
27694,2026-06-25,2026-06-30,3,26,Standard,8,8,2026-06-29,86.23,8,1
27695,2026-06-25,2026-06-29,3,20,Expedite,21,21,2026-06-29,90.67,21,1
27696,2026-06-26,2026-06-29,1,1,Standard,15,15,2026-06-30,119.86,15,0
27697,2026-06-26,2026-06-29,1,23,Standard,20,20,2026-06-30,124.05,20,0
27698,2026-06-26,2026-06-29,1,21,Standard,16,16,2026-07-01,33.14,0,0
27699,2026-06-26,2026-06-29,1,13,Expedite,12,12,2026-06-30,113.46,12,0
27700,2026-06-26,2026-06-29,1,22,Standard,3,3,2026-06-30,29.06,3,0
27701,2026-06-26,2026-06-29,1,20,Standard,5,5,2026-06-30,90.67,5,0
27702,2026-06-26,2026-06-29,1,10,Standard,16,16,2026-06-30,98.47,16,0
27703,2026-06-26,2026-06-29,1,2,Expedite,22,22,2026-06-30,91.14,22,0
27704,2026-06-26,2026-06-29,1,1,Standard,12,12,2026-06-30,119.86,12,0
27705,2026-06-26,2026-06-29,1,27,Standard,12,12,2026-06-30,122.0,12,0
27706,2026-06-26,2026-07-01,1,1,Standard,14,14,2026-06-30,119.86,14,1
27707,2026-06-26,2026-06-29,1,25,Expedite,22,22,2026-06-30,20.3,22,0
27708,2026-06-26,2026-07-01,1,27,Standard,20,20,2026-06-30,122.0,20,1
27709,2026-06-26,2026-06-29,1,20,Expedite,22,22,2026-06-30,90.67,22,0
27710,2026-06-26,2026-06-29,1,4,Standard,19,19,2026-07-01,121.18,6,0
27711,2026-06-26,2026-06-29,2,3,Expedite,14,14,2026-07-20,52.53,0,0
27712,2026-06-26,2026-06-29,2,11,Standard,16,16,2026-07-20,82.82,0,0
27713,2026-06-26,2026-06-29,2,5,Expedite,11,11,2026-07-20,8.71,0,0
27714,2026-06-26,2026-06-29,2,13,Standard,16,16,2026-07-20,113.46,0,0
27715,2026-06-26,2026-06-29,2,22,Standard,3,3,2026-07-21,29.06,0,0
27716,2026-06-26,2026-07-01,2,10,Standard,15,15,2026-07-20,98.47,15,0
27717,2026-06-26,2026-07-01,2,4,Standard,12,12,2026-07-20,121.18,12,0
27718,2026-06-26,2026-06-29,2,23,Standard,20,20,2026-07-20,124.05,0,0
27719,2026-06-26,2026-06-29,2,28,Expedite,18,18,2026-07-20,15.67,0,0
27720,2026-06-26,2026-07-01,2,13,Standard,21,21,2026-07-20,113.46,21,0
27721,2026-06-26,2026-06-29,2,6,Standard,12,12,2026-07-20,17.11,0,0
27722,2026-06-26,2026-07-01,2,9,Standard,12,12,2026-07-20,15.84,12,0
27723,2026-06-26,2026-07-01,2,7,Standard,8,8,2026-07-20,87.71,8,0
27724,2026-06-26,2026-06-29,2,31,Expedite,4,4,2026-07-20,33.25,0,0
27725,2026-06-26,2026-07-01,2,14,Standard,18,18,2026-07-20,93.02,18,0
27726,2026-06-26,2026-06-29,3,31,Standard,17,17,2026-06-30,33.25,17,0
27727,2026-06-26,2026-07-01,3,10,Standard,8,8,2026-06-30,98.47,8,1
27728,2026-06-26,2026-07-01,3,25,Standard,21,21,2026-06-30,20.3,21,1
27729,2026-06-26,2026-06-29,3,15,Standard,15,15,2026-06-30,71.63,15,0
27730,2026-06-26,2026-07-01,3,5,Standard,22,22,2026-06-30,8.71,22,1
27731,2026-06-26,2026-06-29,3,11,Standard,4,4,2026-06-30,82.82,4,0
27732,2026-06-26,2026-06-29,3,25,Standard,20,20,2026-06-30,20.3,20,0
27733,2026-06-26,2026-06-29,3,6,Expedite,4,4,2026-06-30,17.11,4,0
27734,2026-06-26,2026-06-29,3,12,Standard,7,7,2026-06-30,90.85,7,0
27735,2026-06-26,2026-06-29,3,6,Expedite,8,8,2026-06-30,17.11,8,0
27736,2026-06-26,2026-06-29,3,20,Standard,3,3,2026-06-30,90.67,3,0
27737,2026-06-26,2026-06-29,3,3,Expedite,9,9,2026-06-30,52.53,9,0
27738,2026-06-26,2026-06-29,3,23,Expedite,17,17,2026-06-30,124.05,17,0
27739,2026-06-26,2026-06-29,3,21,Standard,5,5,2026-06-30,33.14,5,0
27740,2026-06-29,2026-07-02,1,9,Standard,8,8,2026-07-01,15.84,8,1
27741,2026-06-29,2026-07-06,1,9,Standard,22,22,2026-07-01,15.84,22,1
27742,2026-06-29,2026-07-06,1,14,Standard,8,8,2026-07-01,93.02,8,1
27743,2026-06-29,2026-07-02,1,1,Standard,3,3,2026-07-01,119.86,3,1
27744,2026-06-29,2026-07-06,1,8,Standard,5,5,2026-07-01,72.15,5,1
27745,2026-06-29,2026-07-02,1,11,Standard,17,17,2026-07-01,82.82,17,1
27746,2026-06-29,2026-07-02,1,25,Standard,22,22,2026-07-01,20.3,22,1
27747,2026-06-29,2026-07-06,1,4,Standard,9,9,2026-07-01,121.18,9,1
27748,2026-06-29,2026-07-06,1,13,Standard,22,22,2026-07-01,113.46,22,1
27749,2026-06-29,2026-07-06,1,12,Standard,7,7,2026-07-01,90.85,7,1
27750,2026-06-29,2026-07-06,1,19,Standard,10,10,2026-07-01,21.14,10,1
27751,2026-06-29,2026-07-06,1,6,Expedite,9,9,2026-07-02,17.11,9,1
27752,2026-06-29,2026-07-02,1,25,Standard,3,3,2026-07-02,20.3,3,1
27753,2026-06-29,2026-07-02,1,20,Expedite,6,6,2026-07-02,90.67,6,1
27754,2026-06-29,2026-07-06,2,10,Standard,11,11,2026-07-21,98.47,11,0
27755,2026-06-29,2026-07-02,2,5,Expedite,16,16,2026-07-21,8.71,16,0
27756,2026-06-29,2026-07-02,2,6,Standard,6,6,2026-07-21,17.11,6,0
27757,2026-06-29,2026-07-06,2,28,Standard,15,15,2026-07-21,15.67,15,0
27758,2026-06-29,2026-07-02,2,27,Standard,6,6,2026-07-21,122.0,6,0
27759,2026-06-29,2026-07-02,2,11,Standard,16,16,2026-07-21,82.82,16,0
27760,2026-06-29,2026-07-06,2,9,Standard,11,11,2026-07-21,15.84,11,0
27761,2026-06-29,2026-07-02,2,6,Expedite,17,17,2026-07-21,17.11,17,0
27762,2026-06-29,2026-07-02,2,27,Standard,18,18,2026-07-21,122.0,18,0
27763,2026-06-29,2026-07-02,2,14,Standard,4,4,2026-07-21,93.02,4,0
27764,2026-06-29,2026-07-02,2,23,Standard,18,18,2026-07-21,124.05,18,0
27765,2026-06-29,2026-07-06,2,10,Standard,15,15,2026-07-21,98.47,15,0
27766,2026-06-29,2026-07-06,2,19,Standard,22,22,2026-07-21,21.14,22,0
27767,2026-06-29,2026-07-02,2,31,Expedite,6,6,2026-07-21,33.25,6,0
27768,2026-06-29,2026-07-02,2,6,Standard,11,11,2026-07-21,17.11,11,0
27769,2026-06-29,2026-07-06,2,22,Standard,8,8,2026-07-21,29.06,8,0
27770,2026-06-29,2026-07-02,2,20,Standard,21,21,2026-07-22,90.67,21,0
27771,2026-06-29,2026-07-06,3,11,Expedite,12,12,2026-07-01,82.82,12,1
27772,2026-06-29,2026-07-02,3,31,Standard,20,20,2026-07-01,33.25,20,1
27773,2026-06-29,2026-07-06,3,3,Expedite,20,20,2026-07-01,52.53,20,1
27774,2026-06-29,2026-07-06,3,1,Standard,6,6,2026-07-01,119.86,6,1
27775,2026-06-29,2026-07-02,3,20,Standard,7,7,2026-07-10,90.67,7,0
27776,2026-06-29,2026-07-02,3,10,Standard,6,6,2026-07-01,98.47,6,1
27777,2026-06-29,2026-07-06,3,14,Standard,16,16,2026-07-01,93.02,16,1
27778,2026-06-29,2026-07-02,3,23,Standard,20,20,2026-07-01,124.05,20,1
27779,2026-06-29,2026-07-02,3,17,Standard,10,10,2026-07-01,114.67,10,1
27780,2026-06-29,2026-07-06,3,3,Standard,16,16,2026-07-01,52.53,16,1
27781,2026-06-29,2026-07-02,3,10,Standard,6,6,2026-07-01,98.47,6,1
27782,2026-06-29,2026-07-06,3,32,Standard,18,18,2026-07-01,16.37,18,1
27783,2026-06-29,2026-07-06,3,4,Standard,22,22,2026-07-01,121.18,22,1
27784,2026-06-29,2026-07-02,3,2,Standard,17,17,2026-07-02,91.14,17,1
27785,2026-06-29,2026-07-02,3,25,Expedite,7,7,2026-07-02,20.3,7,1
27786,2026-06-29,2026-07-02,3,8,Expedite,15,15,2026-07-15,72.15,15,0
27787,2026-06-29,2026-07-02,3,14,Standard,17,17,2026-07-02,93.02,17,1
27788,2026-06-30,2026-07-03,1,13,Standard,5,5,2026-07-02,113.46,5,1
27789,2026-06-30,2026-07-03,1,12,Standard,13,13,2026-07-02,90.85,13,1
27790,2026-06-30,2026-07-03,1,22,Expedite,5,5,2026-07-02,29.06,5,1
27791,2026-06-30,2026-07-03,1,6,Standard,11,11,2026-07-02,17.11,11,1
27792,2026-06-30,2026-07-03,1,2,Standard,3,3,2026-07-02,91.14,3,1
27793,2026-06-30,2026-07-06,1,21,Standard,16,16,2026-07-02,33.14,16,1
27794,2026-06-30,2026-07-03,1,13,Standard,20,20,2026-07-02,113.46,20,1
27795,2026-06-30,2026-07-03,1,13,Standard,22,22,2026-07-08,113.46,22,0
27796,2026-06-30,2026-07-03,1,12,Standard,9,9,2026-07-02,90.85,9,1
27797,2026-06-30,2026-07-03,1,4,Standard,15,15,2026-07-02,121.18,15,1
27798,2026-06-30,2026-07-03,1,25,Standard,14,14,2026-07-02,20.3,14,1
27799,2026-06-30,2026-07-06,1,12,Expedite,5,5,2026-07-02,90.85,5,1
27800,2026-06-30,2026-07-06,1,31,Standard,20,20,2026-07-02,33.25,20,1
27801,2026-06-30,2026-07-03,1,25,Expedite,8,8,2026-07-02,20.3,8,1
27802,2026-06-30,2026-07-03,1,31,Standard,4,4,2026-07-02,33.25,4,1
27803,2026-06-30,2026-07-03,1,9,Standard,7,7,2026-07-02,15.84,7,1
27804,2026-06-30,2026-07-03,1,19,Standard,14,14,2026-07-02,21.14,14,1
27805,2026-06-30,2026-07-03,2,13,Standard,18,18,2026-07-22,113.46,18,0
27806,2026-06-30,2026-07-03,2,21,Standard,13,13,2026-07-22,33.14,13,0
27807,2026-06-30,2026-07-06,2,11,Standard,18,18,2026-07-22,82.82,18,0
27808,2026-06-30,2026-07-06,2,27,Expedite,19,19,2026-07-22,122.0,19,0
27809,2026-06-30,2026-07-03,2,30,Standard,8,8,2026-07-22,46.41,8,0
27810,2026-06-30,2026-07-03,2,19,Standard,16,16,2026-07-22,21.14,16,0
27811,2026-06-30,2026-07-06,2,3,Standard,3,3,2026-07-22,52.53,3,0
27812,2026-06-30,2026-07-03,2,15,Standard,21,21,2026-07-22,71.63,21,0
27813,2026-06-30,2026-07-03,2,21,Standard,10,10,2026-07-22,33.14,10,0
27814,2026-06-30,2026-07-06,2,1,Standard,12,12,2026-07-22,119.86,12,0
27815,2026-06-30,2026-07-03,2,9,Standard,21,21,2026-07-22,15.84,21,0
27816,2026-06-30,2026-07-03,2,19,Expedite,11,11,2026-07-22,21.14,11,0
27817,2026-06-30,2026-07-06,2,20,Standard,13,13,2026-07-22,90.67,13,0
27818,2026-06-30,2026-07-06,2,28,Standard,4,4,2026-07-22,15.67,4,0
27819,2026-06-30,2026-07-03,2,20,Standard,16,16,2026-07-22,90.67,16,0
27820,2026-06-30,2026-07-03,2,15,Standard,19,19,2026-07-22,71.63,19,0
27821,2026-06-30,2026-07-03,2,29,Standard,14,14,2026-07-22,22.51,14,0
27822,2026-06-30,2026-07-06,2,4,Standard,17,17,2026-07-23,121.18,17,0
27823,2026-06-30,2026-07-03,3,29,Standard,10,10,2026-07-02,22.51,10,1
27824,2026-06-30,2026-07-03,3,14,Standard,21,21,2026-07-02,93.02,21,1
27825,2026-06-30,2026-07-03,3,18,Standard,21,21,2026-07-02,72.43,21,1
27826,2026-06-30,2026-07-03,3,29,Standard,5,5,2026-07-02,22.51,5,1
27827,2026-06-30,2026-07-03,3,30,Standard,22,22,2026-07-02,46.41,22,1
27828,2026-06-30,2026-07-06,3,15,Standard,11,11,2026-07-02,71.63,11,1
27829,2026-06-30,2026-07-06,3,5,Standard,6,6,2026-07-02,8.71,6,1
27830,2026-06-30,2026-07-06,3,23,Standard,16,16,2026-07-02,124.05,16,1
27831,2026-06-30,2026-07-03,3,9,Standard,17,17,2026-07-02,15.84,17,1
27832,2026-06-30,2026-07-03,3,14,Standard,13,13,2026-07-02,93.02,13,1
