PurchaseID,OrderDate,PromisedDate,WarehouseID,ProductID,SupplierID,OrderedUnits,ReceivedUnits,ReceiptDate,OnTimeFull
1185,2025-05-05,2025-05-21,3,6,3,150,150,2025-05-21,1
1186,2025-05-05,2025-05-14,3,9,4,170,170,2025-05-14,1
1187,2025-05-05,2025-05-12,3,25,1,149,149,2025-05-12,1
1188,2025-05-06,2025-05-16,1,10,2,161,161,2025-05-16,1
1189,2025-05-06,2025-05-16,3,22,2,142,142,2025-05-16,1
1190,2025-05-07,2025-06-06,1,20,5,145,145,2025-06-09,0
1191,2025-05-07,2025-05-23,3,2,3,150,150,2025-05-23,1
1192,2025-05-07,2025-06-06,3,17,5,154,154,2025-06-06,1
1193,2025-05-08,2025-05-15,1,1,1,152,152,2025-05-27,0
1194,2025-05-08,2025-05-15,2,7,1,151,151,2025-05-15,1
1195,2025-05-08,2025-05-19,2,28,2,154,154,2025-05-21,0
1196,2025-05-08,2025-05-16,2,29,6,158,158,2025-05-16,1
1197,2025-05-09,2025-05-19,1,29,6,148,148,2025-05-19,1
1198,2025-05-09,2025-05-19,3,4,2,146,146,2025-05-19,1
1199,2025-05-09,2025-05-16,3,31,1,148,148,2025-05-19,0
1200,2025-05-12,2025-05-21,1,11,4,150,150,2025-05-21,1
1201,2025-05-12,2025-05-21,2,15,4,148,148,2025-05-26,0
1202,2025-05-12,2025-05-21,3,15,4,142,142,2025-05-21,1
1203,2025-05-13,2025-05-29,1,3,3,154,154,2025-06-03,0
1204,2025-05-13,2025-05-29,1,5,3,141,141,2025-05-29,1
1205,2025-05-13,2025-05-20,1,7,1,143,143,2025-05-20,1
1206,2025-05-13,2025-05-23,2,4,2,144,144,2025-05-26,0
1207,2025-05-13,2025-05-22,2,12,4,143,143,2025-05-22,1
1208,2025-05-13,2025-05-21,2,27,6,154,154,2025-05-21,1
1209,2025-05-14,2025-05-23,1,15,4,155,155,2025-05-23,1
1210,2025-05-14,2025-05-22,1,27,6,144,144,2025-05-22,1
1211,2025-05-14,2025-05-26,2,22,2,141,141,2025-05-26,1
1212,2025-05-16,2025-05-26,1,9,4,155,155,2025-06-02,0
1213,2025-05-16,2025-06-16,1,17,5,152,152,2025-06-16,1
1214,2025-05-16,2025-06-16,1,21,5,142,142,2025-06-16,1
1215,2025-05-16,2025-06-02,2,3,3,143,143,2025-06-02,1
1216,2025-05-16,2025-05-23,3,13,1,146,146,2025-06-04,0
1217,2025-05-16,2025-05-23,3,19,1,163,163,2025-05-23,1
1218,2025-05-19,2025-06-18,2,23,5,149,149,2025-06-30,0
1219,2025-05-19,2025-06-04,3,5,3,147,147,2025-06-04,1
1220,2025-05-19,2025-05-27,3,26,6,170,170,2025-06-02,0
1221,2025-05-19,2025-05-27,3,30,6,164,164,2025-05-27,1
1222,2025-05-20,2025-05-30,1,22,2,151,151,2025-06-04,0
1223,2025-05-20,2025-05-27,3,1,1,152,152,2025-06-09,0
1224,2025-05-20,2025-05-29,3,12,4,141,141,2025-05-29,1
1225,2025-05-21,2025-06-02,2,10,2,142,142,2025-06-02,1
1226,2025-05-21,2025-05-30,2,11,4,142,142,2025-05-30,1
1227,2025-05-21,2025-06-20,2,17,5,158,158,2025-06-20,1
1228,2025-05-21,2025-06-02,3,10,2,146,146,2025-06-02,1
1229,2025-05-21,2025-06-20,3,18,5,142,142,2025-06-20,1
1230,2025-05-21,2025-06-20,3,20,5,150,150,2025-06-23,0
1231,2025-05-22,2025-05-29,1,31,1,146,146,2025-05-29,1
1232,2025-05-22,2025-06-23,2,21,5,145,145,2025-07-07,0
1233,2025-05-23,2025-06-02,1,30,6,148,148,2025-06-02,1
1234,2025-05-23,2025-05-30,2,13,1,146,146,2025-05-30,1
1235,2025-05-26,2025-06-11,1,6,3,154,154,2025-06-11,1
1236,2025-05-26,2025-06-04,1,14,4,152,152,2025-06-04,1
1237,2025-05-26,2025-06-05,2,28,2,147,147,2025-06-05,1
1238,2025-05-26,2025-06-03,2,30,6,161,161,2025-06-09,0
1239,2025-05-27,2025-06-12,1,2,3,150,150,2025-06-12,1
1240,2025-05-27,2025-06-05,2,9,4,141,141,2025-06-05,1
1241,2025-05-28,2025-06-04,2,19,1,148,148,2025-06-16,0
1242,2025-05-28,2025-06-04,2,25,1,158,158,2025-06-04,1
1243,2025-05-28,2025-06-05,3,27,6,153,153,2025-06-05,1
1244,2025-05-29,2025-06-05,1,25,1,151,151,2025-06-05,1
1245,2025-05-29,2025-06-06,1,26,6,169,169,2025-06-18,0
1246,2025-05-29,2025-06-16,2,6,3,153,153,2025-06-23,0
1247,2025-05-29,2025-06-05,3,31,1,152,152,2025-06-10,0
1248,2025-05-30,2025-06-09,1,4,2,158,158,2025-06-16,0
1249,2025-05-30,2025-06-16,2,2,3,141,141,2025-06-16,1
1250,2025-05-30,2025-06-09,2,14,4,144,144,2025-06-11,0
1251,2025-05-30,2025-06-30,2,18,5,152,152,2025-06-30,1
1252,2025-05-30,2025-06-09,3,11,4,165,165,2025-06-11,0
1253,2025-05-30,2025-06-30,3,21,5,172,172,2025-07-07,0
1254,2025-06-02,2025-06-09,2,7,1,144,144,2025-06-09,1
1255,2025-06-02,2025-06-11,3,14,4,173,173,2025-06-11,1
1256,2025-06-02,2025-06-10,3,29,6,143,143,2025-06-10,1
1257,2025-06-03,2025-06-12,1,12,4,154,154,2025-06-12,1
1258,2025-06-03,2025-06-10,1,13,1,146,146,2025-06-12,0
1259,2025-06-03,2025-07-03,1,18,5,155,155,2025-07-03,1
1260,2025-06-03,2025-06-12,2,12,4,143,143,2025-06-12,1
1261,2025-06-03,2025-07-03,3,23,5,144,144,2025-07-03,1
1262,2025-06-04,2025-06-12,2,26,6,162,162,2025-06-17,0
1263,2025-06-04,2025-06-12,2,29,6,155,155,2025-06-12,1
1264,2025-06-04,2025-06-11,3,25,1,141,141,2025-06-23,0
1265,2025-06-04,2025-06-16,3,28,2,164,164,2025-06-16,1
1266,2025-06-05,2025-06-13,1,29,6,145,145,2025-06-13,1
1267,2025-06-05,2025-06-16,2,4,2,141,141,2025-06-23,0
1268,2025-06-06,2025-06-16,1,10,2,147,147,2025-06-23,0
1269,2025-06-06,2025-07-07,1,17,5,151,151,2025-07-07,1
1270,2025-06-06,2025-07-07,1,20,5,145,145,2025-07-07,1
1271,2025-06-06,2025-06-23,3,3,3,147,147,2025-06-23,1
1272,2025-06-06,2025-06-16,3,15,4,146,146,2025-06-16,1
1273,2025-06-09,2025-06-17,2,27,6,143,143,2025-06-17,1
1274,2025-06-09,2025-06-25,3,2,3,144,144,2025-06-27,0
1275,2025-06-09,2025-06-25,3,5,3,150,150,2025-06-27,0
1276,2025-06-10,2025-06-17,1,19,1,142,142,2025-06-17,1
1277,2025-06-10,2025-06-26,2,5,3,157,157,2025-06-26,1
1278,2025-06-10,2025-06-19,3,9,4,145,145,2025-06-19,1
1279,2025-06-11,2025-06-27,1,5,3,160,160,2025-06-30,0
1280,2025-06-11,2025-06-20,1,11,4,152,152,2025-06-20,1
1281,2025-06-11,2025-07-11,2,20,5,171,171,2025-07-11,1
1282,2025-06-12,2025-06-23,1,15,4,144,144,2025-06-25,0
1283,2025-06-12,2025-07-14,1,23,5,142,142,2025-07-14,1
1284,2025-06-12,2025-06-19,2,31,1,153,153,2025-06-19,1
1285,2025-06-12,2025-06-30,3,6,3,150,150,2025-06-30,1
1286,2025-06-13,2025-06-23,1,28,2,141,141,2025-06-23,1
1287,2025-06-13,2025-06-23,3,4,2,147,147,2025-06-30,0
1288,2025-06-13,2025-06-23,3,10,2,154,154,2025-06-23,1
1289,2025-06-16,2025-06-23,1,1,1,163,163,2025-06-25,0
1290,2025-06-16,2025-06-23,2,19,1,148,148,2025-06-23,1
1291,2025-06-16,2025-06-23,3,7,1,148,148,2025-06-23,1
1292,2025-06-16,2025-06-26,3,22,2,154,154,2025-06-30,0
1293,2025-06-16,2025-06-24,3,30,6,149,149,2025-06-24,1
1294,2025-06-17,2025-07-03,1,3,3,153,153,2025-07-08,0
1295,2025-06-17,2025-06-26,1,9,4,149,149,2025-06-26,1
1296,2025-06-17,2025-06-24,3,13,1,148,148,2025-06-24,1
1297,2025-06-18,2025-06-26,1,27,6,141,141,2025-06-26,1
1298,2025-06-18,2025-06-30,2,10,2,149,149,2025-06-30,1
1299,2025-06-18,2025-07-18,3,20,5,149,149,2025-07-18,1
1300,2025-06-19,2025-06-30,1,4,2,149,149,2025-06-30,1
1301,2025-06-20,2025-06-30,2,22,2,145,145,2025-07-07,0
1302,2025-06-20,2025-06-27,2,25,1,142,142,2025-06-27,1
1303,2025-06-23,2025-06-30,1,31,1,151,151,2025-06-30,1
1304,2025-06-23,2025-07-09,2,6,3,171,171,2025-07-09,1
1305,2025-06-23,2025-07-02,2,15,4,143,143,2025-07-04,0
1306,2025-06-24,2025-07-04,1,22,2,147,147,2025-07-09,0
1307,2025-06-24,2025-07-24,3,17,5,152,152,2025-08-05,0
1308,2025-06-25,2025-07-02,2,1,1,147,147,2025-07-02,1
1309,2025-06-25,2025-07-25,2,23,5,141,141,2025-07-30,0
1310,2025-06-26,2025-07-03,1,7,1,148,148,2025-07-03,1
1311,2025-06-26,2025-07-28,1,17,5,144,144,2025-07-28,1
1312,2025-06-26,2025-07-07,2,11,4,177,177,2025-07-07,1
1313,2025-06-26,2025-07-07,2,28,2,142,142,2025-07-07,1
1314,2025-06-26,2025-07-14,3,3,3,148,148,2025-07-14,1
1315,2025-06-26,2025-07-07,3,28,2,152,152,2025-07-07,1
1316,2025-06-27,2025-07-07,1,26,6,153,153,2025-07-07,1
1317,2025-06-27,2025-07-07,1,29,6,159,159,2025-07-14,0
1318,2025-06-27,2025-07-07,1,30,6,156,156,2025-07-07,1
1319,2025-06-27,2025-07-07,2,29,6,144,144,2025-07-07,1
1320,2025-06-27,2025-07-07,2,30,6,157,157,2025-07-07,1
1321,2025-06-27,2025-07-28,3,23,5,143,143,2025-07-28,1
1322,2025-06-27,2025-07-07,3,26,6,153,153,2025-07-09,0
1323,2025-06-30,2025-07-30,2,21,5,146,146,2025-07-30,1
1324,2025-07-01,2025-07-08,1,19,1,144,144,2025-07-08,1
1325,2025-07-02,2025-07-18,1,6,3,143,143,2025-07-21,0
1326,2025-07-02,2025-07-18,2,5,3,152,152,2025-07-18,1
1327,2025-07-02,2025-08-01,2,18,5,142,142,2025-08-13,0
1328,2025-07-02,2025-07-09,3,1,1,142,142,2025-07-09,1
1329,2025-07-02,2025-07-10,3,29,6,162,162,2025-07-10,1
1330,2025-07-03,2025-07-21,2,3,3,143,143,2025-07-21,1
1331,2025-07-03,2025-07-14,2,9,4,154,154,2025-07-14,1
1332,2025-07-03,2025-07-14,2,14,4,142,142,2025-07-14,1
1333,2025-07-03,2025-07-10,3,19,1,145,145,2025-07-14,0
1334,2025-07-04,2025-07-11,2,13,1,162,162,2025-07-11,1
1335,2025-07-04,2025-07-14,2,26,6,143,143,2025-07-16,0
1336,2025-07-04,2025-07-14,3,15,4,144,144,2025-07-14,1
1337,2025-07-07,2025-07-23,2,2,3,141,141,2025-07-23,1
1338,2025-07-07,2025-07-17,3,4,2,154,154,2025-07-17,1
1339,2025-07-07,2025-07-16,3,11,4,146,146,2025-07-16,1
1340,2025-07-07,2025-07-16,3,12,4,148,148,2025-07-16,1
1341,2025-07-07,2025-07-14,3,25,1,159,159,2025-07-14,1
1342,2025-07-07,2025-07-15,3,27,6,157,157,2025-07-15,1
1343,2025-07-08,2025-07-24,1,3,3,173,173,2025-07-24,1
1344,2025-07-08,2025-07-17,1,12,4,147,147,2025-07-17,1
1345,2025-07-08,2025-07-15,1,13,1,147,147,2025-07-15,1
1346,2025-07-09,2025-07-18,1,15,4,153,153,2025-07-18,1
1347,2025-07-09,2025-08-08,1,20,5,154,154,2025-08-08,1
1348,2025-07-09,2025-08-08,2,20,5,157,157,2025-08-08,1
1349,2025-07-10,2025-07-17,1,25,1,149,149,2025-07-21,0
1350,2025-07-10,2025-07-21,2,4,2,159,159,2025-07-21,1
1351,2025-07-10,2025-07-17,3,7,1,155,155,2025-07-17,1
1352,2025-07-10,2025-07-21,3,14,4,147,147,2025-07-21,1
1353,2025-07-10,2025-08-11,3,17,5,144,144,2025-08-25,0
1354,2025-07-11,2025-08-11,1,21,5,145,145,2025-08-11,1
1355,2025-07-11,2025-07-28,3,2,3,145,145,2025-07-28,1
1356,2025-07-11,2025-07-28,3,6,3,142,142,2025-07-28,1
1357,2025-07-11,2025-08-11,3,18,5,146,146,2025-08-11,1
1358,2025-07-11,2025-07-18,3,31,1,151,151,2025-07-21,0
1359,2025-07-14,2025-07-21,2,7,1,148,148,2025-07-21,1
1360,2025-07-15,2025-07-24,1,9,4,143,143,2025-07-24,1
1361,2025-07-15,2025-08-14,1,18,5,154,154,2025-08-19,0
1362,2025-07-15,2025-07-23,1,27,6,154,154,2025-07-23,1
1363,2025-07-15,2025-07-24,2,12,4,145,145,2025-08-05,0
1364,2025-07-15,2025-08-14,2,17,5,151,151,2025-08-14,1
1365,2025-07-15,2025-08-14,2,21,5,146,146,2025-08-14,1
1366,2025-07-15,2025-07-24,3,9,4,145,145,2025-07-24,1
1367,2025-07-15,2025-07-25,3,28,2,149,149,2025-07-25,1
1368,2025-07-16,2025-07-23,1,31,1,145,145,2025-07-23,1
1369,2025-07-16,2025-07-23,2,31,1,148,148,2025-07-23,1
1370,2025-07-16,2025-08-01,3,5,3,153,153,2025-08-01,1
1371,2025-07-16,2025-07-28,3,10,2,142,142,2025-07-28,1
1372,2025-07-16,2025-08-15,3,20,5,143,143,2025-08-15,1
1373,2025-07-17,2025-07-28,1,10,2,164,164,2025-08-04,0
1374,2025-07-17,2025-07-28,1,14,4,162,162,2025-07-30,0
1375,2025-07-17,2025-07-24,2,19,1,157,157,2025-07-24,1
1376,2025-07-17,2025-07-25,2,27,6,172,172,2025-07-25,1
1377,2025-07-18,2025-08-04,1,2,3,148,148,2025-08-06,0
1378,2025-07-18,2025-07-28,1,30,6,146,146,2025-07-30,0
1379,2025-07-18,2025-08-18,3,23,5,142,142,2025-08-18,1
1380,2025-07-18,2025-07-28,3,29,6,144,144,2025-07-28,1
1381,2025-07-21,2025-07-31,1,4,2,146,146,2025-07-31,1
1382,2025-07-21,2025-07-28,3,13,1,141,141,2025-07-28,1
1383,2025-07-22,2025-08-21,3,21,5,155,155,2025-08-21,1
1384,2025-07-23,2025-07-30,1,1,1,142,142,2025-08-04,0
1385,2025-07-23,2025-08-01,1,11,4,143,143,2025-08-06,0
1386,2025-07-23,2025-07-31,1,26,6,147,147,2025-07-31,1
1387,2025-07-24,2025-07-31,1,19,1,150,150,2025-07-31,1
1388,2025-07-24,2025-08-04,2,15,4,143,143,2025-08-06,0
1389,2025-07-24,2025-08-04,2,28,2,141,141,2025-08-04,1
1390,2025-07-25,2025-08-11,2,3,3,148,148,2025-08-11,1
1391,2025-07-25,2025-08-04,3,30,6,141,141,2025-08-04,1
1392,2025-07-28,2025-08-07,1,28,2,160,160,2025-08-07,1
1393,2025-07-28,2025-08-05,1,29,6,146,146,2025-08-05,1
1394,2025-07-28,2025-08-04,2,1,1,145,145,2025-08-04,1
1395,2025-07-28,2025-08-13,2,5,3,157,157,2025-08-13,1
1396,2025-07-28,2025-08-13,2,6,3,157,157,2025-08-13,1
1397,2025-07-28,2025-08-07,2,22,2,158,158,2025-08-12,0
1398,2025-07-28,2025-08-13,3,3,3,145,145,2025-08-18,0
1399,2025-07-28,2025-08-05,3,26,6,156,156,2025-08-05,1
1400,2025-07-29,2025-08-05,1,25,1,146,146,2025-08-05,1
1401,2025-07-29,2025-08-08,2,10,2,155,155,2025-08-08,1
1402,2025-07-29,2025-08-05,2,25,1,141,141,2025-08-05,1
1403,2025-07-29,2025-08-06,2,30,6,155,155,2025-08-11,0
1404,2025-07-29,2025-08-08,3,22,2,141,141,2025-08-08,1
1405,2025-07-30,2025-08-15,3,2,3,148,148,2025-08-15,1
1406,2025-07-30,2025-08-11,3,16,2,32,32,2025-08-11,1
1407,2025-07-31,2025-08-11,2,14,4,148,148,2025-08-18,0
1408,2025-07-31,2025-09-01,2,23,5,171,171,2025-09-01,1
1409,2025-07-31,2025-08-07,3,7,1,148,148,2025-08-07,1
1410,2025-07-31,2025-09-01,3,18,5,167,167,2025-09-01,1
1411,2025-08-01,2025-08-08,1,7,1,146,146,2025-08-13,0
1412,2025-08-01,2025-09-01,1,20,5,154,154,2025-09-18,0
1413,2025-08-01,2025-08-11,3,12,4,147,147,2025-08-11,1
1414,2025-08-04,2025-08-11,1,31,1,145,145,2025-08-11,1
1415,2025-08-04,2025-09-03,2,20,5,153,153,2025-09-23,0
1416,2025-08-05,2025-08-21,1,6,3,151,151,2025-08-26,0
1417,2025-08-05,2025-08-13,1,27,6,172,172,2025-08-13,1
1418,2025-08-05,2025-08-15,2,4,2,150,150,2025-08-20,0
1419,2025-08-05,2025-08-13,3,27,6,143,143,2025-08-13,1
1420,2025-08-06,2025-08-15,2,11,4,142,142,2025-08-15,1
1421,2025-08-07,2025-08-25,1,5,3,143,143,2025-08-25,1
1422,2025-08-07,2025-08-14,1,13,1,153,153,2025-08-14,1
1423,2025-08-08,2025-08-18,1,9,4,152,152,2025-08-18,1
1424,2025-08-08,2025-08-18,1,10,2,175,175,2025-08-18,1
1425,2025-08-08,2025-08-18,1,12,4,164,164,2025-08-18,1
1426,2025-08-11,2025-09-10,1,21,5,146,146,2025-09-29,0
1427,2025-08-11,2025-09-10,1,23,5,146,146,2025-09-26,0
1428,2025-08-11,2025-08-18,2,25,1,146,146,2025-08-18,1
1429,2025-08-12,2025-08-19,1,19,1,142,142,2025-09-01,0
1430,2025-08-12,2025-08-20,2,26,6,149,149,2025-08-20,1
1431,2025-08-12,2025-08-20,2,29,6,160,160,2025-08-20,1
1432,2025-08-13,2025-09-12,1,18,5,143,143,2025-09-29,0
1433,2025-08-13,2025-08-25,1,22,2,141,141,2025-08-25,1
1434,2025-08-13,2025-08-29,2,2,3,146,146,2025-09-03,0
1435,2025-08-13,2025-08-22,2,9,4,153,153,2025-08-22,1
1436,2025-08-13,2025-08-20,2,13,1,164,164,2025-08-20,1
1437,2025-08-13,2025-08-25,3,4,2,142,142,2025-08-25,1
1438,2025-08-13,2025-08-20,3,25,1,145,145,2025-08-20,1
1439,2025-08-13,2025-08-25,3,28,2,150,150,2025-08-25,1
1440,2025-08-14,2025-08-21,2,31,1,141,141,2025-08-26,0
1441,2025-08-14,2025-08-25,3,11,4,143,143,2025-09-08,0
1442,2025-08-14,2025-08-25,3,14,4,143,143,2025-08-25,1
1443,2025-08-15,2025-09-15,1,17,5,149,149,2025-10-06,0
1444,2025-08-15,2025-09-01,2,5,3,144,144,2025-09-01,1
1445,2025-08-15,2025-08-22,2,7,1,146,146,2025-08-22,1
1446,2025-08-15,2025-08-22,3,31,1,151,151,2025-08-22,1
1447,2025-08-18,2025-09-03,1,8,3,39,39,2025-09-03,1
1448,2025-08-18,2025-09-17,2,18,5,147,147,2025-09-29,0
1449,2025-08-18,2025-08-25,2,19,1,144,144,2025-08-25,1
1450,2025-08-18,2025-08-27,3,9,4,161,161,2025-09-08,0
1451,2025-08-19,2025-08-27,1,30,6,150,150,2025-09-01,0
1452,2025-08-19,2025-08-27,1,32,6,33,33,2025-08-27,1
1453,2025-08-19,2025-09-04,2,6,3,146,146,2025-09-04,1
1454,2025-08-19,2025-08-29,3,22,2,178,178,2025-08-29,1
1455,2025-08-19,2025-09-18,3,23,5,150,150,2025-09-26,0
1456,2025-08-20,2025-09-05,1,2,3,161,161,2025-09-10,0
1457,2025-08-20,2025-09-05,1,3,3,143,143,2025-09-08,0
1458,2025-08-20,2025-08-27,1,25,1,143,143,2025-08-29,0
1459,2025-08-21,2025-09-01,1,4,2,141,141,2025-09-03,0
1460,2025-08-21,2025-09-01,1,28,2,178,178,2025-09-15,0
1461,2025-08-21,2025-08-28,3,1,1,168,168,2025-08-28,1
1462,2025-08-22,2025-09-01,1,15,4,154,154,2025-09-01,1
1463,2025-08-22,2025-09-01,3,15,4,143,143,2025-09-01,1
1464,2025-08-25,2025-09-02,1,26,6,145,145,2025-09-04,0
1465,2025-08-25,2025-09-10,3,2,3,143,143,2025-09-10,1
1466,2025-08-25,2025-09-10,3,6,3,148,148,2025-09-10,1
1467,2025-08-25,2025-09-01,3,7,1,145,145,2025-09-01,1
1468,2025-08-25,2025-09-02,3,26,6,162,162,2025-09-08,0
1469,2025-08-26,2025-09-04,1,14,4,173,173,2025-09-09,0
1470,2025-08-27,2025-09-04,1,29,6,141,141,2025-09-16,0
1471,2025-08-27,2025-09-26,2,20,5,149,149,2025-10-13,0
1472,2025-08-27,2025-09-26,2,21,5,149,149,2025-10-16,0
1473,2025-08-27,2025-09-03,3,13,1,144,144,2025-09-03,1
1474,2025-08-27,2025-09-26,3,20,5,178,178,2025-10-20,0
1475,2025-08-27,2025-09-04,3,29,6,151,151,2025-09-04,1
1476,2025-08-28,2025-09-15,1,6,3,147,147,2025-09-15,1
1477,2025-08-28,2025-09-08,1,12,4,161,161,2025-09-15,0
1478,2025-08-28,2025-09-08,2,12,4,165,165,2025-09-15,0
1479,2025-08-28,2025-09-15,3,3,3,153,153,2025-09-15,1
1480,2025-08-28,2025-09-08,3,12,4,150,150,2025-09-08,1
1481,2025-08-29,2025-09-08,2,14,4,149,149,2025-09-10,0
1482,2025-08-29,2025-09-29,2,23,5,144,144,2025-10-17,0
1483,2025-09-01,2025-09-09,2,30,6,142,142,2025-09-09,1
1484,2025-09-01,2025-10-01,3,17,5,161,161,2025-10-13,0
1485,2025-09-01,2025-09-08,3,19,1,143,143,2025-09-08,1
1486,2025-09-01,2025-10-01,3,21,5,146,146,2025-10-17,0
1487,2025-09-02,2025-09-09,2,13,1,148,148,2025-09-15,0
1488,2025-09-02,2025-09-18,3,5,3,142,142,2025-09-22,0
1489,2025-09-03,2025-09-10,1,31,1,141,141,2025-09-10,1
1490,2025-09-03,2025-09-12,2,11,4,141,141,2025-09-12,1
1491,2025-09-03,2025-10-03,2,17,5,159,159,2025-10-20,0
1492,2025-09-03,2025-09-11,2,29,6,142,142,2025-09-11,1
1493,2025-09-03,2025-09-15,3,10,2,144,144,2025-09-15,1
1494,2025-09-04,2025-09-15,2,10,2,155,155,2025-09-17,0
1495,2025-09-05,2025-09-12,1,19,1,144,144,2025-09-12,1
1496,2025-09-05,2025-09-15,1,27,6,146,146,2025-09-17,0
1497,2025-09-05,2025-09-15,2,15,4,162,162,2025-09-22,0
1498,2025-09-05,2025-09-15,2,22,2,150,150,2025-09-17,0
1499,2025-09-05,2025-09-15,2,28,2,156,156,2025-09-22,0
1500,2025-09-08,2025-10-08,1,21,5,174,174,2025-10-24,0
1501,2025-09-08,2025-09-16,1,30,6,156,156,2025-09-16,1
1502,2025-09-09,2025-09-25,2,8,3,42,42,2025-09-29,0
1503,2025-09-09,2025-09-16,2,19,1,145,145,2025-09-18,0
1504,2025-09-09,2025-09-16,2,25,1,142,142,2025-09-16,1
1505,2025-09-09,2025-10-09,3,18,5,160,160,2025-10-17,0
1506,2025-09-09,2025-09-19,3,28,2,149,149,2025-09-19,1
1507,2025-09-10,2025-09-26,1,2,3,143,143,2025-10-08,0
1508,2025-09-10,2025-10-10,1,17,5,141,141,2025-10-27,0
1509,2025-09-10,2025-10-10,1,23,5,158,158,2025-10-23,0
1510,2025-09-10,2025-10-10,2,21,5,154,154,2025-10-22,0
1511,2025-09-11,2025-09-22,1,11,4,154,154,2025-09-22,1
1512,2025-09-11,2025-09-18,2,1,1,147,147,2025-09-18,1
1513,2025-09-11,2025-09-18,2,7,1,143,143,2025-09-18,1
1514,2025-09-11,2025-10-13,3,23,5,158,158,2025-11-14,0
1515,2025-09-11,2025-09-18,3,25,1,149,149,2025-09-18,1
1516,2025-09-11,2025-09-19,3,27,6,145,145,2025-09-19,1
1517,2025-09-12,2025-10-13,1,20,5,146,146,2025-11-03,0
1518,2025-09-12,2025-09-22,2,4,2,156,156,2025-09-22,1
1519,2025-09-12,2025-09-29,2,6,3,178,178,2025-09-29,1
1520,2025-09-12,2025-09-22,2,26,6,151,151,2025-09-22,1
1521,2025-09-12,2025-09-22,3,9,4,159,159,2025-09-22,1
1522,2025-09-15,2025-09-22,1,7,1,156,156,2025-10-06,0
1523,2025-09-17,2025-10-03,1,6,3,149,149,2025-10-03,1
1524,2025-09-17,2025-09-26,3,11,4,147,147,2025-09-26,1
1525,2025-09-17,2025-09-25,3,30,6,146,146,2025-09-29,0
1526,2025-09-18,2025-09-29,1,15,4,159,159,2025-09-29,1
1527,2025-09-18,2025-10-06,2,2,3,147,147,2025-10-06,1
1528,2025-09-18,2025-09-26,3,26,6,151,151,2025-09-26,1
1529,2025-09-19,2025-09-26,1,1,1,149,149,2025-09-26,1
1530,2025-09-19,2025-10-06,1,8,3,45,45,2025-10-08,0
1531,2025-09-19,2025-09-26,1,13,1,141,141,2025-10-08,0
1532,2025-09-22,2025-10-08,2,3,3,152,152,2025-10-08,1
1533,2025-09-23,2025-10-03,1,10,2,152,152,2025-10-03,1
1534,2025-09-23,2025-10-03,1,22,2,151,151,2025-10-03,1
1535,2025-09-23,2025-09-30,1,25,1,146,146,2025-09-30,1
1536,2025-09-23,2025-10-09,2,5,3,155,155,2025-10-09,1
1537,2025-09-23,2025-10-01,2,29,6,144,144,2025-10-06,0
1538,2025-09-23,2025-09-30,3,13,1,151,151,2025-10-06,0
1539,2025-09-23,2025-09-30,3,19,1,151,151,2025-09-30,1
1540,2025-09-23,2025-10-03,3,22,2,157,157,2025-10-03,1
1541,2025-09-24,2025-10-03,1,11,4,146,146,2025-10-03,1
1542,2025-09-24,2025-10-03,2,14,4,143,143,2025-10-03,1
1543,2025-09-24,2025-10-03,2,15,4,162,162,2025-10-15,0
1544,2025-09-24,2025-10-24,2,17,5,155,155,2025-11-13,0
1545,2025-09-24,2025-10-24,2,20,5,151,151,2025-11-04,0
1546,2025-09-24,2025-10-10,3,2,3,143,143,2025-10-10,1
1547,2025-09-24,2025-10-06,3,4,2,149,149,2025-10-06,1
1548,2025-09-24,2025-10-10,3,6,3,153,153,2025-10-10,1
1549,2025-09-25,2025-10-13,1,3,3,142,142,2025-10-15,0
1550,2025-09-25,2025-10-03,1,29,6,141,141,2025-10-03,1
1551,2025-09-25,2025-10-06,2,11,4,158,158,2025-10-06,1
1552,2025-09-25,2025-10-06,3,10,2,146,146,2025-10-20,0
1553,2025-09-25,2025-10-06,3,15,4,148,148,2025-10-06,1
1554,2025-09-25,2025-10-27,3,21,5,145,145,2025-11-10,0
1555,2025-09-26,2025-10-06,2,22,2,161,161,2025-10-20,0
1556,2025-09-26,2025-10-06,2,30,6,148,148,2025-10-06,1
1557,2025-09-29,2025-10-09,1,28,2,141,141,2025-10-09,1
1558,2025-09-29,2025-10-07,2,27,6,159,159,2025-10-07,1
1559,2025-09-30,2025-10-10,1,4,2,147,147,2025-10-10,1
1560,2025-09-30,2025-10-16,1,5,3,143,143,2025-10-20,0
1561,2025-09-30,2025-10-30,1,18,5,141,141,2025-11-19,0
1562,2025-09-30,2025-10-09,3,14,4,167,167,2025-10-13,0
1563,2025-09-30,2025-10-07,3,31,1,153,153,2025-10-07,1
1564,2025-10-01,2025-10-08,3,1,1,150,150,2025-10-10,0
1565,2025-10-01,2025-10-17,3,5,3,158,158,2025-10-20,0
1566,2025-10-02,2025-11-03,1,23,5,142,142,2025-11-24,0
1567,2025-10-02,2025-10-09,1,31,1,172,172,2025-10-09,1
1568,2025-10-02,2025-10-09,2,1,1,142,142,2025-10-09,1
1569,2025-10-02,2025-10-10,2,26,6,156,156,2025-10-10,1
1570,2025-10-02,2025-10-13,2,28,2,146,146,2025-10-13,1
