Date,WarehouseID,ProductID,OpeningUnits,ReceivedUnits,ShippedUnits,StorageUnits,WIPUnits,ClosingUnits,ClosingValueUSD,DailyValueSumUSD,CalendarDays,StockoutDays,Age0to30USD,Age31to60USD,Age61to90USD,Age91to180USD,AgeOver180USD
2026-01-31,1,10,97,157,178,76,0,76,4828.28,87607.87,31,12,4828.28,0.0,0.0,0.0,0.0
2026-01-31,1,11,147,144,107,171,13,184,9831.12,206667.24,31,0,7693.92,1442.61,0.0,0.0,0.0
2026-01-31,1,12,80,149,112,101,16,117,6857.37,205428.05,31,0,5919.61,0.0,0.0,0.0,0.0
2026-01-31,1,13,214,0,96,99,19,118,8637.6,374637.6,31,0,0.0,7246.8,0.0,0.0,0.0
2026-01-31,1,14,90,149,115,101,23,124,7441.24,249821.63,31,0,6061.01,0.0,0.0,0.0,0.0
2026-01-31,1,15,117,149,115,151,0,151,6977.71,179710.69,31,0,6885.29,92.42,0.0,0.0,0.0
2026-01-31,1,16,50,0,0,50,0,50,1114.5,34549.5,31,0,0.0,780.15,334.35,0.0,0.0
2026-01-31,1,17,0,294,152,77,65,142,10505.16,75015.72,31,17,5696.46,0.0,0.0,0.0,0.0
2026-01-31,1,18,0,312,312,0,0,0,0.0,39440.12,31,17,0.0,0.0,0.0,0.0,0.0
2026-01-31,1,19,153,0,112,33,8,41,559.24,46048.64,31,0,0.0,450.12,0.0,0.0,0.0
2026-01-31,1,20,160,0,159,0,1,1,58.5,108576.0,31,2,0.0,0.0,0.0,0.0,0.0
2026-01-31,1,21,43,172,63,127,25,152,3249.76,74038.94,31,0,2715.26,0.0,0.0,0.0,0.0
2026-01-31,1,22,136,168,158,146,0,146,2737.5,51150.0,31,0,2737.5,0.0,0.0,0.0,0.0
2026-01-31,1,23,141,0,141,0,0,0,0.0,120365.12,31,10,0.0,0.0,0.0,0.0,0.0
2026-01-31,1,24,183,0,21,147,15,162,13143.06,433396.46,31,0,0.0,0.0,0.0,0.0,11926.11
2026-01-31,1,25,100,150,137,113,0,113,1480.3,53683.8,31,0,1480.3,0.0,0.0,0.0,0.0
2026-01-31,1,26,83,141,136,88,0,88,4895.44,229974.42,31,0,4895.44,0.0,0.0,0.0,0.0
2026-01-31,1,27,128,151,138,102,39,141,11098.11,395990.01,31,0,8028.42,0.0,0.0,0.0,0.0
2026-01-31,1,28,35,185,119,101,0,101,1021.11,45080.49,31,1,1021.11,0.0,0.0,0.0,0.0
2026-01-31,1,29,137,142,168,111,0,111,1611.72,33250.8,31,2,1611.72,0.0,0.0,0.0,0.0
2026-01-31,1,30,125,150,147,128,0,128,3832.32,92514.6,31,0,3832.32,0.0,0.0,0.0,0.0
2026-01-31,1,31,162,142,185,106,13,119,2552.55,71235.45,31,4,2273.7,0.0,0.0,0.0,0.0
2026-01-31,1,32,27,72,67,32,0,32,337.92,9926.4,31,0,337.92,0.0,0.0,0.0,0.0
2026-01-31,2,1,421,0,150,80,191,271,20956.43,817996.74,31,0,0.0,6186.4,0.0,0.0,0.0
2026-01-31,2,2,359,0,94,94,171,265,15582.0,558482.4,31,0,0.0,5527.2,0.0,0.0,0.0
2026-01-31,2,3,335,0,122,0,213,213,7218.57,303010.49,31,10,0.0,0.0,0.0,0.0,0.0
2026-01-31,2,4,311,148,118,195,146,341,26659.38,708623.52,31,0,11570.64,3674.46,0.0,0.0,0.0
2026-01-31,2,5,184,152,25,60,251,311,1747.82,48753.5,31,0,337.2,0.0,0.0,0.0,0.0
2026-01-31,2,6,318,0,53,64,201,265,2925.6,98708.64,31,0,0.0,706.56,0.0,0.0,0.0
2026-01-31,2,7,218,314,94,192,246,438,24786.42,595496.57,31,0,10865.28,0.0,0.0,0.0,0.0
2026-01-31,2,8,56,34,20,56,14,70,3258.5,92820.7,31,0,1582.7,0.0,1024.1,0.0,0.0
2026-01-31,2,9,189,142,55,96,180,276,2820.72,86941.54,31,0,981.12,0.0,0.0,0.0,0.0
2026-01-31,2,10,186,168,58,131,165,296,18804.88,535113.19,31,0,8322.43,0.0,0.0,0.0,0.0
2026-01-31,2,11,206,154,68,121,171,292,15601.56,402488.19,31,0,6465.03,0.0,0.0,0.0,0.0
2026-01-31,2,12,337,141,129,121,228,349,20454.89,590906.02,31,0,7091.81,0.0,0.0,0.0,0.0
2026-01-31,2,13,346,142,195,173,120,293,21447.6,633912.0,31,0,10394.4,2269.2,0.0,0.0,0.0
2026-01-31,2,14,373,0,114,39,220,259,15542.59,592478.73,31,0,0.0,2340.39,0.0,0.0,0.0
2026-01-31,2,15,373,157,165,114,251,365,16866.65,522450.26,31,0,5267.94,0.0,0.0,0.0,0.0
2026-01-31,2,16,69,0,22,4,43,47,1047.63,46697.55,31,0,0.0,0.0,0.0,0.0,89.16
2026-01-31,2,17,183,148,62,47,222,269,19900.62,645771.42,31,0,3477.06,0.0,0.0,0.0,0.0
2026-01-31,2,18,276,145,133,8,280,288,13458.24,298931.81,31,12,373.84,0.0,0.0,0.0,0.0
2026-01-31,2,19,289,150,133,121,185,306,4173.84,135718.0,31,0,1650.44,0.0,0.0,0.0,0.0
2026-01-31,2,20,292,0,72,0,220,220,12870.0,458113.5,31,7,0.0,0.0,0.0,0.0,0.0
2026-01-31,2,21,329,146,148,180,147,327,6991.26,208561.9,31,0,3121.48,726.92,0.0,0.0,0.0
2026-01-31,2,22,250,151,89,116,196,312,5850.0,197306.25,31,0,2175.0,0.0,0.0,0.0,0.0
2026-01-31,2,23,111,310,111,175,135,310,24809.3,641280.39,31,2,14005.25,0.0,0.0,0.0,0.0
2026-01-31,2,24,96,0,27,30,39,69,5597.97,189600.81,31,0,0.0,0.0,0.0,0.0,2433.9
2026-01-31,2,25,370,143,119,112,282,394,5161.4,143824.9,31,1,1467.2,0.0,0.0,0.0,0.0
2026-01-31,2,26,246,0,113,0,133,133,7398.79,278316.89,31,1,0.0,0.0,0.0,0.0,0.0
2026-01-31,2,27,287,0,101,0,186,186,14640.06,544043.52,31,3,0.0,0.0,0.0,0.0,0.0
2026-01-31,2,28,302,0,68,16,218,234,2365.74,84620.7,31,0,0.0,161.76,0.0,0.0,0.0
2026-01-31,2,29,324,143,143,76,248,324,4704.48,145577.52,31,0,1103.52,0.0,0.0,0.0,0.0
2026-01-31,2,30,252,144,72,67,257,324,9700.56,314250.24,31,0,2005.98,0.0,0.0,0.0,0.0
2026-01-31,2,31,218,146,66,22,276,298,6392.1,197254.2,31,0,471.9,0.0,0.0,0.0,0.0
2026-01-31,2,32,59,35,31,47,16,63,665.28,16663.68,31,0,369.6,126.72,0.0,0.0,0.0
2026-01-31,3,1,99,322,240,181,0,181,13996.73,311021.26,31,0,13996.73,0.0,0.0,0.0,0.0
2026-01-31,3,2,64,148,88,89,35,124,7291.2,273890.4,31,0,5233.2,0.0,0.0,0.0,0.0
2026-01-31,3,3,116,149,265,0,0,0,0.0,66288.84,31,4,0.0,0.0,0.0,0.0,0.0
2026-01-31,3,4,120,145,126,115,24,139,10867.02,346102.86,31,0,8990.7,0.0,0.0,0.0,0.0
2026-01-31,3,5,170,148,230,88,0,88,494.56,16326.1,31,2,494.56,0.0,0.0,0.0,0.0
2026-01-31,3,6,136,144,79,195,6,201,2219.04,57617.76,31,0,1589.76,563.04,0.0,0.0,0.0
2026-01-31,3,7,159,205,170,194,0,194,10978.46,241809.07,31,1,10978.46,0.0,0.0,0.0,0.0
2026-01-31,3,8,28,0,0,7,21,28,1303.4,40405.4,31,0,0.0,325.85,0.0,0.0,0.0
2026-01-31,3,9,151,149,183,99,18,117,1195.74,22974.56,31,4,1011.78,0.0,0.0,0.0,0.0
2026-01-31,3,10,28,285,191,122,0,122,7750.66,214159.63,31,0,7750.66,0.0,0.0,0.0,0.0
2026-01-31,3,11,187,0,71,64,52,116,6197.88,247915.2,31,0,0.0,3419.52,0.0,0.0,0.0
2026-01-31,3,12,166,0,164,0,2,2,117.22,207479.4,31,2,0.0,0.0,0.0,0.0,0.0
2026-01-31,3,13,183,0,53,86,44,130,9516.0,346675.2,31,0,0.0,6295.2,0.0,0.0,0.0
2026-01-31,3,14,178,147,249,68,8,76,4560.76,209554.92,31,0,4080.68,0.0,0.0,0.0,0.0
2026-01-31,3,15,85,141,46,180,0,180,8317.8,263766.68,31,0,6515.61,1802.19,0.0,0.0,0.0
2026-01-31,3,16,50,0,15,35,0,35,780.15,30537.3,31,0,0.0,757.86,22.29,0.0,0.0
2026-01-31,3,17,0,301,183,97,21,118,8729.64,87888.24,31,11,7176.06,0.0,0.0,0.0,0.0
2026-01-31,3,18,142,144,129,138,19,157,7336.61,138554.45,31,1,6448.74,0.0,0.0,0.0,0.0
2026-01-31,3,19,162,145,109,161,37,198,2700.72,59825.04,31,0,1977.8,218.24,0.0,0.0,0.0
2026-01-31,3,20,0,158,81,65,12,77,4504.5,149701.5,31,6,3802.5,0.0,0.0,0.0,0.0
2026-01-31,3,21,0,158,109,31,18,49,1047.62,11587.96,31,17,662.78,0.0,0.0,0.0,0.0
2026-01-31,3,22,26,158,84,83,17,100,1875.0,66150.0,31,0,1556.25,0.0,0.0,0.0,0.0
2026-01-31,3,23,40,153,138,24,31,55,4401.65,301473.01,31,0,1920.72,0.0,0.0,0.0,0.0
2026-01-31,3,24,65,0,65,0,0,0,0.0,96139.05,31,4,0.0,0.0,0.0,0.0,0.0
2026-01-31,3,25,107,149,43,193,20,213,2790.3,54155.4,31,0,1951.9,576.4,0.0,0.0,0.0
2026-01-31,3,26,174,164,202,136,0,136,7565.68,218570.27,31,0,7565.68,0.0,0.0,0.0,0.0
2026-01-31,3,27,153,180,204,106,23,129,10153.59,220388.0,31,5,8343.26,0.0,0.0,0.0,0.0
2026-01-31,3,28,56,154,69,137,4,141,1425.51,46091.49,31,0,1385.07,0.0,0.0,0.0,0.0
2026-01-31,3,29,159,149,173,116,19,135,1960.2,46667.28,31,1,1684.32,0.0,0.0,0.0,0.0
2026-01-31,3,30,149,0,82,36,31,67,2005.98,94939.74,31,0,0.0,1077.84,0.0,0.0,0.0
2026-01-31,3,31,48,170,63,117,38,155,3324.75,133204.5,31,0,2509.65,0.0,0.0,0.0,0.0
2026-01-31,3,32,47,0,15,32,0,32,337.92,13675.2,31,0,0.0,337.92,0.0,0.0,0.0
2026-02-28,1,1,177,181,179,168,11,179,13842.07,211574.88,28,1,12991.44,0.0,0.0,0.0,0.0
2026-02-28,1,2,238,0,113,98,27,125,7350.0,283533.6,28,0,5762.4,0.0,0.0,0.0,0.0
2026-02-28,1,3,92,141,93,140,0,140,4744.6,150505.49,28,0,4744.6,0.0,0.0,0.0,0.0
2026-02-28,1,4,162,0,162,0,0,0,0.0,123133.5,28,10,0.0,0.0,0.0,0.0,0.0
2026-02-28,1,5,60,155,166,49,0,49,275.38,20962.6,28,0,275.38,0.0,0.0,0.0,0.0
2026-02-28,1,6,8,301,80,229,0,229,2528.16,38971.2,28,1,2528.16,0.0,0.0,0.0,0.0
2026-02-28,1,7,160,0,80,55,25,80,4527.2,196480.48,28,0,0.0,3112.45,0.0,0.0,0.0
2026-02-28,1,8,29,36,65,0,0,0,0.0,6563.55,28,20,0.0,0.0,0.0,0.0,0.0
2026-02-28,1,9,159,0,71,55,33,88,899.36,32836.86,28,0,562.1,0.0,0.0,0.0,0.0
2026-02-28,1,10,76,158,91,130,13,143,9084.79,230995.08,28,0,8258.9,0.0,0.0,0.0,0.0
2026-02-28,1,11,184,170,125,229,0,229,12235.47,190745.1,28,0,9083.1,3152.37,0.0,0.0,0.0
2026-02-28,1,12,117,166,169,97,17,114,6681.54,159360.59,28,0,5685.17,0.0,0.0,0.0,0.0
2026-02-28,1,13,118,143,58,167,36,203,14859.6,209205.6,28,0,10467.6,1756.8,0.0,0.0,0.0
2026-02-28,1,14,124,178,142,135,25,160,9601.6,206194.36,28,0,8101.35,0.0,0.0,0.0,0.0
2026-02-28,1,15,151,0,52,99,0,99,4574.79,176152.52,28,0,0.0,4574.79,0.0,0.0,0.0
2026-02-28,1,16,50,0,27,23,0,23,512.67,24073.2,28,0,0.0,0.0,512.67,0.0,0.0
2026-02-28,1,17,142,151,166,127,0,127,9395.46,189758.7,28,3,9395.46,0.0,0.0,0.0,0.0
2026-02-28,1,18,0,338,183,155,0,155,7243.15,132806.66,28,4,7243.15,0.0,0.0,0.0,0.0
2026-02-28,1,19,41,172,116,90,7,97,1323.08,52745.88,28,0,1227.6,0.0,0.0,0.0,0.0
2026-02-28,1,20,1,289,108,174,8,182,10647.0,252661.5,28,0,10179.0,0.0,0.0,0.0,0.0
2026-02-28,1,21,152,142,178,116,0,116,2480.08,85797.94,28,0,2480.08,0.0,0.0,0.0,0.0
2026-02-28,1,22,146,0,48,79,19,98,1837.5,66600.0,28,0,0.0,1481.25,0.0,0.0,0.0
2026-02-28,1,23,0,315,141,157,17,174,13925.22,348770.74,28,0,12564.71,0.0,0.0,0.0,0.0
2026-02-28,1,24,162,0,15,134,13,147,11926.11,335148.03,28,0,0.0,0.0,0.0,0.0,10871.42
2026-02-28,1,25,113,152,62,190,13,203,2659.3,49046.4,28,0,1991.2,497.8,0.0,0.0,0.0
2026-02-28,1,26,88,148,86,150,0,150,8344.5,219515.98,28,0,8233.24,111.26,0.0,0.0,0.0
2026-02-28,1,27,141,142,173,80,30,110,8658.1,145298.66,28,3,6296.8,0.0,0.0,0.0,0.0
2026-02-28,1,28,101,149,121,129,0,129,1304.19,38296.68,28,0,1304.19,0.0,0.0,0.0,0.0
2026-02-28,1,29,111,145,100,152,4,156,2265.12,49324.44,28,0,2105.4,101.64,0.0,0.0,0.0
2026-02-28,1,30,128,154,121,161,0,161,4820.34,81945.78,28,0,4610.76,209.58,0.0,0.0,0.0
2026-02-28,1,31,119,149,147,101,20,121,2595.45,87623.25,28,0,2166.45,0.0,0.0,0.0,0.0
2026-02-28,1,32,32,0,12,20,0,20,211.2,6927.36,28,0,0.0,211.2,0.0,0.0,0.0
2026-02-28,2,1,271,159,123,86,221,307,23740.31,646092.15,28,0,6650.38,0.0,0.0,0.0,0.0
2026-02-28,2,2,265,152,100,113,204,317,18639.6,509913.6,28,0,6644.4,0.0,0.0,0.0,0.0
2026-02-28,2,3,213,344,139,192,226,418,14166.02,357505.61,28,0,6506.88,0.0,0.0,0.0,0.0
2026-02-28,2,4,341,0,62,102,177,279,21812.22,686967.66,28,0,0.0,7974.36,0.0,0.0,0.0
2026-02-28,2,5,311,156,60,41,366,407,2287.34,63888.16,28,0,230.42,0.0,0.0,0.0,0.0
2026-02-28,2,6,265,160,60,115,250,365,4029.6,105122.88,28,0,1269.6,0.0,0.0,0.0,0.0
2026-02-28,2,7,438,0,107,110,221,331,18731.29,594930.67,28,0,6224.9,0.0,0.0,0.0,0.0
2026-02-28,2,8,70,0,14,36,20,56,2606.8,80159.1,28,0,0.0,1582.7,0.0,93.1,0.0
2026-02-28,2,9,276,148,69,99,256,355,3628.1,91479.22,28,0,1011.78,0.0,0.0,0.0,0.0
2026-02-28,2,10,296,148,62,48,334,382,24268.46,568847.62,28,5,3049.44,0.0,0.0,0.0,0.0
2026-02-28,2,11,292,0,63,29,200,229,12235.47,383146.53,28,0,0.0,1549.47,0.0,0.0,0.0
2026-02-28,2,12,349,141,102,132,256,388,22740.68,595418.99,28,0,7736.52,0.0,0.0,0.0,0.0
2026-02-28,2,13,293,149,75,197,170,367,26864.4,576376.8,28,0,10906.8,3513.6,0.0,0.0,0.0
2026-02-28,2,14,259,151,97,88,225,313,18783.13,592238.69,28,0,5280.88,0.0,0.0,0.0,0.0
2026-02-28,2,15,365,144,142,143,224,367,16959.07,421712.46,28,0,6608.03,0.0,0.0,0.0,0.0
2026-02-28,2,16,47,43,20,47,23,70,1560.3,34549.5,28,0,958.47,0.0,0.0,0.0,89.16
2026-02-28,2,17,269,155,111,70,243,313,23155.74,648138.78,28,0,5178.6,0.0,0.0,0.0,0.0
2026-02-28,2,18,288,310,130,157,311,468,21869.64,430336.57,28,7,7336.61,0.0,0.0,0.0,0.0
2026-02-28,2,19,306,148,88,156,210,366,4992.24,122268.96,28,0,2018.72,109.12,0.0,0.0,0.0
2026-02-28,2,20,220,293,131,119,263,382,22347.0,539077.5,28,3,6961.5,0.0,0.0,0.0,0.0
2026-02-28,2,21,327,158,114,251,120,371,7931.98,169949.62,28,0,3378.04,1988.34,0.0,0.0,0.0
2026-02-28,2,22,312,144,88,75,293,368,6900.0,168731.25,28,2,1406.25,0.0,0.0,0.0,0.0
2026-02-28,2,23,310,0,65,12,233,245,19607.35,673852.6,28,0,0.0,960.36,0.0,0.0,0.0
2026-02-28,2,24,69,42,20,58,33,91,7382.83,183597.19,28,0,3407.46,0.0,0.0,0.0,1298.08
2026-02-28,2,25,394,146,156,133,251,384,5030.4,136881.9,28,0,1742.3,0.0,0.0,0.0,0.0
2026-02-28,2,26,133,307,9,145,286,431,23976.53,477694.81,28,0,8066.35,0.0,0.0,0.0,0.0
2026-02-28,2,27,186,313,60,172,267,439,34553.69,748217.26,28,2,13538.12,0.0,0.0,0.0,0.0
2026-02-28,2,28,234,296,86,182,262,444,4488.84,109774.38,28,0,1840.02,0.0,0.0,0.0,0.0
2026-02-28,2,29,324,148,109,98,265,363,5270.76,166283.04,28,0,1422.96,0.0,0.0,0.0,0.0
2026-02-28,2,30,324,142,138,113,215,328,9820.32,326795.1,28,0,3383.22,0.0,0.0,0.0,0.0
2026-02-28,2,31,298,297,100,179,316,495,10617.75,246224.55,28,0,3839.55,0.0,0.0,0.0,0.0
2026-02-28,2,32,63,0,0,26,37,63,665.28,18627.84,28,0,0.0,274.56,0.0,0.0,0.0
2026-02-28,3,1,181,0,122,59,0,59,4562.47,285425.03,28,0,0.0,4562.47,0.0,0.0,0.0
2026-02-28,3,2,124,141,169,46,50,96,5644.8,218265.6,28,0,2704.8,0.0,0.0,0.0,0.0
2026-02-28,3,3,0,300,142,145,13,158,5354.62,95603.69,28,2,4914.05,0.0,0.0,0.0,0.0
2026-02-28,3,4,139,150,140,149,0,149,11648.82,200453.52,28,1,11648.82,0.0,0.0,0.0,0.0
2026-02-28,3,5,88,177,69,196,0,196,1101.52,24227.82,28,0,994.74,106.78,0.0,0.0,0.0
2026-02-28,3,6,201,0,68,107,26,133,1468.32,51037.92,28,0,0.0,1181.28,0.0,0.0,0.0
2026-02-28,3,7,194,0,126,31,37,68,3848.12,205251.93,28,0,0.0,1754.29,0.0,0.0,0.0
2026-02-28,3,8,28,32,21,18,21,39,1815.45,30443.7,28,0,837.9,0.0,0.0,0.0,0.0
2026-02-28,3,9,117,167,131,123,30,153,1563.66,32744.88,28,0,1257.06,0.0,0.0,0.0,0.0
2026-02-28,3,10,122,142,77,165,22,187,11880.11,190844.12,28,0,9021.26,1461.19,0.0,0.0,0.0
2026-02-28,3,11,116,165,111,170,0,170,9083.1,213239.13,28,0,8815.95,0.0,267.15,0.0,0.0
2026-02-28,3,12,2,293,205,72,18,90,5274.9,164811.32,28,0,4219.92,0.0,0.0,0.0,0.0
2026-02-28,3,13,130,143,147,126,0,126,9223.2,244048.8,28,0,9223.2,0.0,0.0,0.0,0.0
2026-02-28,3,14,76,141,107,86,24,110,6601.1,238359.72,28,0,5160.86,0.0,0.0,0.0,0.0
2026-02-28,3,15,180,144,206,109,9,118,5452.78,172270.88,28,1,5036.89,0.0,0.0,0.0,0.0
2026-02-28,3,16,35,37,44,28,0,28,624.12,18835.05,28,0,624.12,0.0,0.0,0.0,0.0
2026-02-28,3,17,118,164,191,71,20,91,6732.18,198340.38,28,5,5252.58,0.0,0.0,0.0,0.0
2026-02-28,3,18,157,153,187,113,10,123,5747.79,119675.53,28,3,5280.49,0.0,0.0,0.0,0.0
2026-02-28,3,19,198,0,65,133,0,133,1814.12,59797.76,28,0,0.0,1814.12,0.0,0.0,0.0
2026-02-28,3,20,77,152,229,0,0,0,0.0,72715.5,28,8,0.0,0.0,0.0,0.0,0.0
2026-02-28,3,21,49,180,138,75,16,91,1945.58,52060.3,28,4,1603.5,0.0,0.0,0.0,0.0
2026-02-28,3,22,100,151,125,126,0,126,2362.5,52012.5,28,0,2362.5,0.0,0.0,0.0,0.0
2026-02-28,3,23,55,145,200,0,0,0,0.0,123406.26,28,4,0.0,0.0,0.0,0.0,0.0
2026-02-28,3,24,0,72,38,25,9,34,2758.42,27827.59,28,10,2028.25,0.0,0.0,0.0,0.0
2026-02-28,3,25,213,0,85,124,4,128,1676.8,59041.7,28,0,0.0,1624.4,0.0,0.0,0.0
2026-02-28,3,26,136,0,93,43,0,43,2392.09,158322.98,28,0,0.0,2392.09,0.0,0.0,0.0
2026-02-28,3,27,129,160,148,122,19,141,11098.11,319720.02,28,0,9602.62,0.0,0.0,0.0,0.0
2026-02-28,3,28,141,143,123,125,36,161,1627.71,35779.29,28,0,1263.75,0.0,0.0,0.0,0.0
2026-02-28,3,29,135,0,125,0,10,10,145.2,39378.24,28,1,0.0,0.0,0.0,0.0,0.0
2026-02-28,3,30,67,145,125,87,0,87,2604.78,116137.26,28,0,2604.78,0.0,0.0,0.0,0.0
2026-02-28,3,31,155,150,143,145,17,162,3474.9,79879.8,28,0,3110.25,0.0,0.0,0.0,0.0
2026-02-28,3,32,32,0,5,27,0,27,285.12,9197.76,28,0,0.0,285.12,0.0,0.0,0.0
2026-03-31,1,1,179,0,113,46,20,66,5103.78,301587.0,31,0,0.0,3557.18,0.0,0.0,0.0
2026-03-31,1,2,125,159,109,129,46,175,10290.0,278535.6,31,0,7585.2,0.0,0.0,0.0,0.0
2026-03-31,1,3,140,143,157,90,36,126,4270.14,141050.18,31,0,3050.1,0.0,0.0,0.0,0.0
2026-03-31,1,4,0,304,201,103,0,103,8052.54,151121.94,31,6,8052.54,0.0,0.0,0.0,0.0
2026-03-31,1,5,49,151,116,40,44,84,472.08,20777.14,31,0,224.8,0.0,0.0,0.0,0.0
2026-03-31,1,6,229,0,129,100,0,100,1104.0,55001.28,31,0,0.0,1104.0,0.0,0.0,0.0
2026-03-31,1,7,80,154,157,66,11,77,4357.43,207402.35,31,0,3734.94,0.0,0.0,0.0,0.0
2026-03-31,1,8,0,56,22,31,3,34,1582.7,35284.9,31,7,1443.05,0.0,0.0,0.0,0.0
2026-03-31,1,9,88,141,165,64,0,64,654.08,37027.06,31,0,654.08,0.0,0.0,0.0,0.0
2026-03-31,1,10,143,150,228,65,0,65,4129.45,226357.39,31,0,4129.45,0.0,0.0,0.0,0.0
2026-03-31,1,11,229,0,147,54,28,82,4381.26,288682.29,31,0,0.0,2885.22,0.0,0.0,0.0
2026-03-31,1,12,114,142,58,198,0,198,11604.78,295218.57,31,0,8322.62,3282.16,0.0,0.0,0.0
2026-03-31,1,13,203,155,179,170,9,179,13102.8,284821.2,31,0,11346.0,1098.0,0.0,0.0,0.0
2026-03-31,1,14,160,148,208,75,25,100,6001.0,221256.87,31,0,4500.75,0.0,0.0,0.0,0.0
2026-03-31,1,15,99,154,209,22,22,44,2033.24,130589.46,31,3,1016.62,0.0,0.0,0.0,0.0
2026-03-31,1,16,23,39,12,50,0,50,1114.5,19704.36,31,0,869.31,0.0,0.0,245.19,0.0
2026-03-31,1,17,127,147,210,52,12,64,4734.72,289039.86,31,0,3846.96,0.0,0.0,0.0,0.0
2026-03-31,1,18,155,141,51,212,33,245,11448.85,286595.09,31,0,6588.93,3317.83,0.0,0.0,0.0
2026-03-31,1,19,97,143,161,79,0,79,1077.56,29803.4,31,0,1077.56,0.0,0.0,0.0,0.0
2026-03-31,1,20,182,144,114,212,0,212,12402.0,264420.0,31,0,8424.0,3978.0,0.0,0.0,0.0
2026-03-31,1,21,116,162,110,150,18,168,3591.84,102346.06,31,0,3207.0,0.0,0.0,0.0,0.0
2026-03-31,1,22,98,155,182,71,0,71,1331.25,68868.75,31,0,1331.25,0.0,0.0,0.0,0.0
2026-03-31,1,23,174,141,124,188,3,191,15285.73,427520.26,31,0,11284.23,3761.41,0.0,0.0,0.0
2026-03-31,1,24,147,0,37,110,0,110,8924.3,301560.21,31,0,0.0,0.0,0.0,0.0,8924.3
2026-03-31,1,25,203,147,199,140,11,151,1978.1,55413.0,31,0,1834.0,0.0,0.0,0.0,0.0
2026-03-31,1,26,150,0,150,0,0,0,0.0,110870.59,31,10,0.0,0.0,0.0,0.0,0.0
2026-03-31,1,27,110,285,283,112,0,112,8815.52,287999.89,31,0,8815.52,0.0,0.0,0.0,0.0
2026-03-31,1,28,129,156,129,124,32,156,1577.16,40369.23,31,0,1253.64,0.0,0.0,0.0,0.0
2026-03-31,1,29,156,0,109,26,21,47,682.44,49672.92,31,0,0.0,377.52,0.0,0.0,0.0
2026-03-31,1,30,161,152,126,169,18,187,5598.78,120628.26,31,0,4550.88,508.98,0.0,0.0,0.0
2026-03-31,1,31,121,150,112,159,0,159,3410.55,92792.7,31,0,3217.5,193.05,0.0,0.0,0.0
2026-03-31,1,32,20,39,12,47,0,47,496.32,12059.52,31,0,411.84,0.0,84.48,0.0,0.0
2026-03-31,2,1,307,141,152,83,213,296,22889.68,785286.15,31,0,6418.39,0.0,0.0,0.0,0.0
2026-03-31,2,2,317,152,115,137,217,354,20815.2,589705.2,31,0,8055.6,0.0,0.0,0.0,0.0
2026-03-31,2,3,418,0,163,3,252,255,8641.95,333443.71,31,0,0.0,101.67,0.0,0.0,0.0
2026-03-31,2,4,279,145,134,161,129,290,22672.2,665546.34,31,0,11336.1,0.0,1250.88,0.0,0.0
2026-03-31,2,5,407,312,280,161,278,439,2467.18,73408.44,31,0,904.82,0.0,0.0,0.0,0.0
2026-03-31,2,6,365,150,171,173,171,344,3797.76,118558.56,31,0,1656.0,253.92,0.0,0.0,0.0
2026-03-31,2,7,331,152,186,70,227,297,16807.23,547451.66,31,0,3961.3,0.0,0.0,0.0,0.0
2026-03-31,2,8,56,0,8,36,12,48,2234.4,77831.6,31,0,0.0,0.0,1582.7,93.1,0.0
2026-03-31,2,9,355,146,203,138,160,298,3045.56,106420.86,31,0,1410.36,0.0,0.0,0.0,0.0
2026-03-31,2,10,382,145,234,72,221,293,18614.29,771889.5,31,3,4574.16,0.0,0.0,0.0,0.0
2026-03-31,2,11,229,142,128,25,218,243,12983.49,468955.11,31,0,1335.75,0.0,0.0,0.0,0.0
2026-03-31,2,12,388,147,159,125,251,376,22037.36,696814.29,31,0,7326.25,0.0,0.0,0.0,0.0
2026-03-31,2,13,367,0,127,79,161,240,17568.0,726217.2,31,0,0.0,5782.8,0.0,0.0,0.0
2026-03-31,2,14,313,141,175,91,188,279,16742.79,576396.05,31,0,5460.91,0.0,0.0,0.0,0.0
2026-03-31,2,15,367,0,150,53,164,217,10027.57,397590.84,31,0,0.0,2449.13,0.0,0.0,0.0
2026-03-31,2,16,70,0,23,5,42,47,1047.63,39921.39,31,0,0.0,111.45,0.0,0.0,0.0
2026-03-31,2,17,313,163,185,121,170,291,21528.18,756889.38,31,0,8951.58,0.0,0.0,0.0,0.0
2026-03-31,2,18,468,175,212,167,264,431,20140.63,625714.7,31,0,7803.91,0.0,0.0,0.0,0.0
2026-03-31,2,19,366,161,156,175,196,371,5060.44,145170.52,31,0,2196.04,190.96,0.0,0.0,0.0
2026-03-31,2,20,382,153,183,116,236,352,20592.0,645664.5,31,0,6786.0,0.0,0.0,0.0,0.0
2026-03-31,2,21,371,0,87,84,200,284,6071.92,226007.98,31,0,0.0,1795.92,0.0,0.0,0.0
2026-03-31,2,22,368,143,237,99,175,274,5137.5,241856.25,31,0,1856.25,0.0,0.0,0.0,0.0
2026-03-31,2,23,245,290,174,134,227,361,28890.83,840795.18,31,7,10724.02,0.0,0.0,0.0,0.0
2026-03-31,2,24,91,0,33,41,17,58,4705.54,178404.87,31,0,0.0,3326.33,0.0,0.0,0.0
2026-03-31,2,25,384,156,166,159,215,374,4899.4,134720.4,31,0,2043.6,39.3,0.0,0.0,0.0
