ShipmentID,OrderID,Date,WarehouseID,ProductID,Units,COGSUSD,RevenueUSD,CycleUnitDays,OnTimeUnits
24862,22942,2026-03-18,2,27,12,944.52,1464.0,588,0
24863,22943,2026-03-18,2,7,3,169.77,263.13,147,0
24864,22944,2026-03-18,2,21,21,448.98,695.94,1029,0
24865,22945,2026-03-18,2,6,20,220.8,342.2,980,0
24866,22979,2026-03-18,2,5,8,44.96,69.68,384,0
24867,22981,2026-03-18,2,23,19,1520.57,2356.95,912,0
24868,22983,2026-03-18,2,6,9,99.36,153.99,432,0
24869,22984,2026-03-18,2,22,1,18.75,29.06,48,0
24870,22984,2026-03-18,2,22,14,262.5,406.84,672,0
24871,22985,2026-03-18,2,18,20,934.6,1448.6,960,0
24872,22986,2026-03-18,2,28,12,121.32,188.04,576,0
24873,22988,2026-03-18,2,26,17,945.71,1465.91,816,0
24874,22989,2026-03-18,2,15,9,415.89,644.67,432,0
24875,22990,2026-03-18,2,4,7,547.26,848.26,336,0
24876,23023,2026-03-18,2,14,6,360.06,558.12,282,0
24877,23024,2026-03-18,2,28,3,30.33,47.01,141,0
24878,24359,2026-03-18,3,17,4,295.92,458.68,20,4
24879,24360,2026-03-18,3,6,10,110.4,171.1,50,0
24880,24361,2026-03-18,3,7,9,509.31,789.39,45,0
24881,24362,2026-03-18,3,27,11,865.81,1342.0,55,11
24882,24364,2026-03-18,3,13,15,1098.0,1701.9,75,0
24883,24365,2026-03-18,3,23,21,1680.63,2605.05,105,21
24884,24400,2026-03-18,3,31,22,471.9,731.5,44,22
24885,24401,2026-03-18,3,11,20,1068.6,1656.4,40,20
24886,24402,2026-03-18,3,3,15,508.35,787.95,30,15
24887,24403,2026-03-18,3,27,3,236.13,366.0,6,3
24888,24404,2026-03-18,3,20,5,292.5,453.35,10,5
24889,24405,2026-03-18,3,22,14,262.5,406.84,28,14
24890,24406,2026-03-18,3,26,11,611.93,948.53,22,11
24891,24408,2026-03-18,3,14,21,1260.21,1953.42,42,21
24892,24409,2026-03-18,3,27,5,393.55,610.0,10,5
24893,24410,2026-03-18,3,16,4,89.16,138.2,8,4
24894,24382,2026-03-19,1,6,3,33.12,51.33,9,3
24895,24414,2026-03-19,1,25,17,222.7,345.1,34,17
24896,24415,2026-03-19,1,13,21,1537.2,2382.66,42,21
24897,24416,2026-03-19,1,15,10,462.1,716.3,20,10
24898,24419,2026-03-19,1,12,15,879.15,1362.75,30,15
24899,24420,2026-03-19,1,27,13,1023.23,1586.0,26,13
24900,24421,2026-03-19,1,20,14,819.0,1269.38,28,14
24901,24422,2026-03-19,1,17,3,221.94,344.01,6,3
24902,24423,2026-03-19,1,26,11,611.93,948.53,22,11
24903,24424,2026-03-19,1,7,11,622.49,964.81,22,11
24904,24425,2026-03-19,1,9,13,132.86,205.92,26,13
24905,24426,2026-03-19,1,17,8,591.84,917.36,16,8
24906,23024,2026-03-19,2,28,11,111.21,172.37,528,0
24907,23025,2026-03-19,2,12,21,1230.81,1907.85,1008,0
24908,23026,2026-03-19,2,2,19,1117.2,1731.66,912,0
24909,23027,2026-03-19,2,26,19,1056.97,1638.37,912,0
24910,23028,2026-03-19,2,17,17,1257.66,1949.39,816,0
24911,23030,2026-03-19,2,7,5,282.95,438.55,240,0
24912,23031,2026-03-19,2,26,3,166.89,258.69,144,0
24913,23032,2026-03-19,2,6,12,132.48,205.32,576,0
24914,23033,2026-03-19,2,9,13,132.86,205.92,624,0
24915,23034,2026-03-19,2,16,3,66.87,103.65,144,0
24916,22631,2026-03-19,2,3,1,33.89,52.53,59,0
24917,22667,2026-03-19,2,3,14,474.46,735.42,812,0
24918,22678,2026-03-19,2,3,5,169.45,262.65,290,0
24919,22845,2026-03-19,2,3,7,237.23,367.71,364,0
24920,22856,2026-03-19,2,3,17,576.13,893.01,884,0
24921,22896,2026-03-19,2,3,22,745.58,1155.66,1122,0
24922,23022,2026-03-19,2,3,7,237.23,367.71,336,0
24923,23031,2026-03-19,2,26,1,55.63,86.23,48,0
24924,23064,2026-03-19,2,26,21,1168.23,1810.83,945,0
24925,23065,2026-03-19,2,18,8,373.84,579.44,360,0
24926,23066,2026-03-19,2,1,21,1623.93,2517.06,945,0
24927,23067,2026-03-19,2,10,7,444.71,689.29,315,0
24928,23069,2026-03-19,2,3,1,33.89,52.53,45,0
24929,24410,2026-03-19,3,16,12,267.48,414.6,36,12
24930,24411,2026-03-19,3,5,10,56.2,87.1,30,10
24931,24412,2026-03-19,3,7,7,396.13,613.97,21,7
24932,24413,2026-03-19,3,14,3,180.03,279.06,9,3
24933,24444,2026-03-19,3,14,5,300.05,465.1,10,5
24934,24445,2026-03-19,3,13,11,805.2,1248.06,22,11
24935,24446,2026-03-19,3,29,21,304.92,472.71,42,21
24936,24447,2026-03-19,3,3,16,542.24,840.48,32,16
24937,24448,2026-03-19,3,5,14,78.68,121.94,28,14
24938,24449,2026-03-19,3,6,13,143.52,222.43,26,13
24939,24450,2026-03-19,3,20,16,936.0,1450.72,32,16
24940,24451,2026-03-19,3,26,9,500.67,776.07,18,9
24941,24452,2026-03-19,3,9,10,102.2,158.4,20,10
24942,24453,2026-03-19,3,29,17,246.84,382.67,34,17
24943,24454,2026-03-19,3,15,10,462.1,716.3,20,10
24944,24455,2026-03-19,3,25,18,235.8,365.4,36,18
24945,24456,2026-03-19,3,20,4,234.0,362.68,8,4
24946,24457,2026-03-19,3,3,7,237.23,367.71,14,7
24947,24458,2026-03-20,1,17,20,1479.6,2293.4,40,20
24948,24459,2026-03-20,1,25,21,275.1,426.3,42,21
24949,24460,2026-03-20,1,11,5,267.15,414.1,10,5
24950,24461,2026-03-20,1,26,21,1168.23,1810.83,42,21
24951,24462,2026-03-20,1,28,18,181.98,282.06,36,18
24952,24463,2026-03-20,1,3,5,169.45,262.65,10,5
24953,24464,2026-03-20,1,12,9,527.49,817.65,18,9
24954,24465,2026-03-20,1,4,5,390.9,605.9,10,5
24955,24466,2026-03-20,1,29,21,304.92,472.71,42,21
24956,24467,2026-03-20,1,20,8,468.0,725.36,16,8
24957,24468,2026-03-20,1,22,3,56.25,87.18,6,3
24958,24469,2026-03-20,1,19,3,40.92,63.42,6,3
24959,24470,2026-03-20,1,14,18,1080.18,1674.36,36,18
24960,24471,2026-03-20,1,3,20,677.8,1050.6,40,20
24961,24472,2026-03-20,1,26,16,890.08,1379.68,32,16
24962,24473,2026-03-20,1,22,14,262.5,406.84,28,14
24963,23069,2026-03-20,2,3,5,169.45,262.65,230,0
24964,23070,2026-03-20,2,9,7,71.54,110.88,322,0
24965,23071,2026-03-20,2,26,17,945.71,1465.91,782,0
24966,23072,2026-03-20,2,2,16,940.8,1458.24,736,0
24967,23073,2026-03-20,2,23,17,1360.51,2108.85,782,0
24968,23074,2026-03-20,2,21,4,85.52,132.56,184,0
24969,23076,2026-03-20,2,25,15,196.5,304.5,690,0
24970,23077,2026-03-20,2,24,10,811.3,1257.5,460,0
24971,23078,2026-03-20,2,7,5,282.95,438.55,230,0
24972,23111,2026-03-20,2,17,11,813.78,1261.37,495,0
24973,23112,2026-03-20,2,29,20,290.4,450.2,900,0
24974,23113,2026-03-20,2,14,20,1200.2,1860.4,900,0
24975,23114,2026-03-20,2,14,10,600.1,930.2,450,0
24976,23115,2026-03-20,2,7,10,565.9,877.1,450,0
24977,23115,2026-03-20,2,7,2,113.18,175.42,90,0
24978,23116,2026-03-20,2,1,12,927.96,1438.32,540,0
24979,23117,2026-03-20,2,17,16,1183.68,1834.72,720,0
24980,23118,2026-03-20,2,10,7,444.71,689.29,315,0
24981,23119,2026-03-20,2,5,13,73.06,113.23,585,0
24982,23120,2026-03-20,2,19,10,136.4,211.4,450,0
24983,23121,2026-03-20,2,28,10,101.1,156.7,450,0
24984,23122,2026-03-20,2,7,3,169.77,263.13,135,0
24985,24263,2026-03-20,3,2,14,823.2,1275.96,126,0
24986,24363,2026-03-20,3,2,8,470.4,729.12,56,0
24987,24407,2026-03-20,3,2,19,1117.2,1731.66,76,0
24988,24490,2026-03-20,3,5,3,16.86,26.13,6,3
24989,24491,2026-03-20,3,15,15,693.15,1074.45,30,15
24990,24492,2026-03-20,3,23,3,240.09,372.15,6,3
24991,24493,2026-03-20,3,18,10,467.3,724.3,20,10
24992,24494,2026-03-20,3,28,3,30.33,47.01,6,3
24993,24495,2026-03-20,3,1,4,309.32,479.44,8,4
24994,24496,2026-03-20,3,10,17,1080.01,1673.99,34,17
24995,24497,2026-03-20,3,22,4,75.0,116.24,8,4
24996,24498,2026-03-20,3,30,21,628.74,974.61,42,21
24997,24499,2026-03-20,3,9,11,112.42,174.24,22,11
24998,24500,2026-03-20,3,2,4,235.2,364.56,8,4
24999,24501,2026-03-20,3,5,10,56.2,87.1,20,10
25000,24502,2026-03-20,3,22,11,206.25,319.66,22,11
25001,24503,2026-03-20,3,32,3,31.68,49.11,6,3
25002,24504,2026-03-20,3,1,21,1623.93,2517.06,42,21
25003,24505,2026-03-20,3,31,11,235.95,365.75,22,11
25004,24473,2026-03-23,1,22,5,93.75,145.3,25,5
25005,24507,2026-03-23,1,10,19,1207.07,1870.93,76,19
25006,24508,2026-03-23,1,27,16,1259.36,1952.0,64,16
25007,24509,2026-03-23,1,17,18,1331.64,2064.06,72,18
25008,24510,2026-03-23,1,9,18,183.96,285.12,72,18
25009,24511,2026-03-23,1,11,20,1068.6,1656.4,80,20
25010,24512,2026-03-23,1,27,13,1023.23,1586.0,52,13
25011,24514,2026-03-23,1,10,7,444.71,689.29,28,7
25012,24515,2026-03-23,1,30,16,479.04,742.56,64,16
25013,24516,2026-03-23,1,30,22,658.68,1021.02,88,22
25014,24517,2026-03-23,1,7,6,339.54,526.26,24,6
25015,24518,2026-03-23,1,10,17,1080.01,1673.99,68,17
25016,24519,2026-03-23,1,14,13,780.13,1209.26,52,13
25017,24521,2026-03-23,1,5,16,89.92,139.36,64,16
25018,23122,2026-03-23,2,7,2,113.18,175.42,96,0
25019,23123,2026-03-23,2,21,22,470.36,729.08,1056,0
25020,22980,2026-03-23,2,27,19,1495.49,2318.0,1007,0
25021,22982,2026-03-23,2,27,7,550.97,854.0,371,0
25022,22987,2026-03-23,2,27,5,393.55,610.0,265,0
25023,23029,2026-03-23,2,27,9,708.39,1098.0,468,0
25024,23150,2026-03-23,2,1,16,1237.28,1917.76,752,0
25025,23152,2026-03-23,2,7,17,962.03,1491.07,799,0
25026,23153,2026-03-23,2,4,21,1641.78,2544.78,987,0
25027,23154,2026-03-23,2,26,18,1001.34,1552.14,846,0
25028,23156,2026-03-23,2,27,4,314.84,488.0,188,0
25029,23157,2026-03-23,2,28,21,212.31,329.07,987,0
25030,23158,2026-03-23,2,9,8,81.76,126.72,376,0
25031,23159,2026-03-23,2,2,13,764.4,1184.82,611,0
25032,23159,2026-03-23,2,2,2,117.6,182.28,94,0
25033,23160,2026-03-23,2,22,6,112.5,174.36,282,0
25034,23161,2026-03-23,2,5,18,101.16,156.78,846,0
25035,23162,2026-03-23,2,22,20,375.0,581.2,940,0
25036,22764,2026-03-23,2,20,2,117.0,181.34,120,0
25037,22938,2026-03-23,2,20,12,702.0,1088.04,648,0
25038,23075,2026-03-23,2,20,16,936.0,1450.72,784,0
25039,24505,2026-03-23,3,31,7,150.15,232.75,35,7
25040,24506,2026-03-23,3,15,15,693.15,1074.45,75,15
25041,24538,2026-03-23,3,15,14,646.94,1002.82,56,14
25042,24539,2026-03-23,3,14,10,600.1,930.2,40,10
25043,24540,2026-03-23,3,4,20,1563.6,2423.6,80,20
25044,24541,2026-03-23,3,4,21,1641.78,2544.78,84,21
25045,24542,2026-03-23,3,18,15,700.95,1086.45,60,15
25046,24543,2026-03-23,3,30,3,89.82,139.23,12,3
25047,24544,2026-03-23,3,22,3,56.25,87.18,12,3
25048,24545,2026-03-23,3,22,21,393.75,610.26,84,21
25049,24546,2026-03-23,3,21,13,277.94,430.82,52,13
25050,24547,2026-03-23,3,11,16,854.88,1325.12,64,16
25051,24548,2026-03-23,3,27,19,1495.49,2318.0,76,19
25052,24549,2026-03-23,3,17,4,295.92,458.68,16,4
25053,24550,2026-03-23,3,31,19,407.55,631.75,76,19
25054,24551,2026-03-23,3,7,4,226.36,350.84,16,4
25055,24552,2026-03-23,3,31,8,171.6,266.0,32,8
25056,24416,2026-03-24,1,15,3,138.63,214.89,21,0
25057,24417,2026-03-24,1,15,17,785.57,1217.71,119,0
25058,24418,2026-03-24,1,15,7,323.47,501.41,49,0
25059,24520,2026-03-24,1,15,22,1016.62,1575.86,110,0
25060,24553,2026-03-24,1,30,19,568.86,881.79,76,0
25061,24554,2026-03-24,1,3,20,677.8,1050.6,80,20
25062,24555,2026-03-24,1,21,21,448.98,695.94,84,0
25063,24556,2026-03-24,1,21,13,277.94,430.82,52,0
25064,24557,2026-03-24,1,14,4,240.04,372.08,16,0
25065,24558,2026-03-24,1,19,9,122.76,190.26,36,0
25066,24559,2026-03-24,1,10,18,1143.54,1772.46,72,0
25067,24560,2026-03-24,1,25,15,196.5,304.5,60,0
25068,24561,2026-03-24,1,10,10,635.3,984.7,40,10
25069,24562,2026-03-24,1,10,14,889.42,1378.58,56,0
25070,24563,2026-03-24,1,27,9,708.39,1098.0,36,9
25071,23075,2026-03-24,2,20,1,58.5,90.67,50,0
25072,23151,2026-03-24,2,20,7,409.5,634.69,336,0
25073,23155,2026-03-24,2,20,18,1053.0,1632.06,864,0
25074,23192,2026-03-24,2,28,5,50.55,78.35,235,0
25075,23193,2026-03-24,2,6,16,176.64,273.76,752,0
25076,23194,2026-03-24,2,17,12,887.76,1376.04,564,0
25077,23195,2026-03-24,2,8,8,372.4,577.2,376,0
25078,23196,2026-03-24,2,30,21,628.74,974.61,987,0
25079,23197,2026-03-24,2,3,10,338.9,525.3,470,0
25080,23198,2026-03-24,2,19,15,204.6,317.1,705,0
25081,23199,2026-03-24,2,1,3,231.99,359.58,141,0
25082,23200,2026-03-24,2,10,12,762.36,1181.64,564,0
25083,23201,2026-03-24,2,14,18,1080.18,1674.36,846,0
25084,23202,2026-03-24,2,20,7,409.5,634.69,329,0
25085,23203,2026-03-24,2,27,19,1495.49,2318.0,893,0
25086,23204,2026-03-24,2,26,3,166.89,258.69,141,0
25087,23205,2026-03-24,2,28,4,40.44,62.68,188,0
25088,23205,2026-03-24,2,28,18,181.98,282.06,846,0
25089,23206,2026-03-24,2,13,10,732.0,1134.6,470,0
25090,23240,2026-03-24,2,2,10,588.0,911.4,460,0
25091,23241,2026-03-24,2,2,3,176.4,273.42,138,0
25092,23242,2026-03-24,2,13,13,951.6,1474.98,598,0
25093,23243,2026-03-24,2,27,5,393.55,610.0,230,0
25094,23244,2026-03-24,2,29,13,188.76,292.63,598,0
25095,23245,2026-03-24,2,23,1,80.03,124.05,46,0
25096,24582,2026-03-24,3,26,15,834.45,1293.45,60,0
25097,24583,2026-03-24,3,1,17,1314.61,2037.62,68,0
25098,24584,2026-03-24,3,31,14,300.3,465.5,56,0
25099,24585,2026-03-24,3,29,5,72.6,112.55,20,0
25100,24586,2026-03-24,3,19,3,40.92,63.42,12,3
25101,24587,2026-03-24,3,13,8,585.6,907.68,32,0
25102,24588,2026-03-24,3,15,3,138.63,214.89,12,0
25103,24589,2026-03-24,3,13,4,292.8,453.84,16,0
25104,24590,2026-03-24,3,28,7,70.77,109.69,28,0
25105,24591,2026-03-24,3,20,21,1228.5,1904.07,84,21
25106,24592,2026-03-24,3,31,4,85.8,133.0,16,0
25107,24593,2026-03-24,3,24,19,1541.47,2389.25,76,0
25108,24594,2026-03-24,3,20,6,351.0,544.02,24,0
25109,24595,2026-03-24,3,14,20,1200.2,1860.4,80,0
25110,24596,2026-03-24,3,4,20,1563.6,2423.6,80,0
25111,24563,2026-03-25,1,27,8,629.68,976.0,40,8
25112,24564,2026-03-25,1,28,18,181.98,282.06,90,0
25113,24565,2026-03-25,1,6,13,143.52,222.43,65,0
25114,24566,2026-03-25,1,29,14,203.28,315.14,70,0
25115,24597,2026-03-25,1,7,5,282.95,438.55,10,5
25116,24598,2026-03-25,1,29,6,87.12,135.06,12,6
25117,24599,2026-03-25,1,22,21,393.75,610.26,42,21
25118,24600,2026-03-25,1,13,6,439.2,680.76,12,6
25119,24601,2026-03-25,1,6,8,88.32,136.88,16,8
25120,24602,2026-03-25,1,27,19,1495.49,2318.0,38,19
25121,24603,2026-03-25,1,5,19,106.78,165.49,38,19
25122,24604,2026-03-25,1,9,12,122.64,190.08,24,12
25123,24605,2026-03-25,1,20,13,760.5,1178.71,26,13
25124,24606,2026-03-25,1,5,7,39.34,60.97,14,7
25125,24607,2026-03-25,1,23,9,720.27,1116.45,18,9
25126,24608,2026-03-25,1,14,14,840.14,1302.28,28,14
25127,24609,2026-03-25,1,3,21,711.69,1103.13,42,21
25128,24610,2026-03-25,1,14,17,1020.17,1581.34,34,17
25129,24611,2026-03-25,1,10,11,698.83,1083.17,22,11
25130,23245,2026-03-25,2,23,20,1600.6,2481.0,940,0
25131,23246,2026-03-25,2,19,18,245.52,380.52,846,0
25132,23247,2026-03-25,2,27,21,1652.91,2562.0,987,0
25133,23248,2026-03-25,2,22,21,393.75,610.26,987,0
25134,23249,2026-03-25,2,29,19,275.88,427.69,893,0
25135,23250,2026-03-25,2,31,18,386.1,598.5,846,0
25136,23251,2026-03-25,2,10,7,444.71,689.29,329,0
25137,23252,2026-03-25,2,5,18,101.16,156.78,846,0
25138,23280,2026-03-25,2,4,7,547.26,848.26,308,0
25139,23281,2026-03-25,2,17,7,517.86,802.69,308,0
25140,23282,2026-03-25,2,9,15,153.3,237.6,660,0
25141,23283,2026-03-25,2,28,11,111.21,172.37,484,0
25142,23283,2026-03-25,2,28,9,90.99,141.03,396,0
25143,23285,2026-03-25,2,1,5,386.65,599.3,220,0
25144,23286,2026-03-25,2,31,10,214.5,332.5,440,0
25145,23287,2026-03-25,2,10,7,444.71,689.29,308,0
25146,23288,2026-03-25,2,15,6,277.26,429.78,264,0
25147,23289,2026-03-25,2,21,7,149.66,231.98,308,0
25148,23290,2026-03-25,2,23,7,560.21,868.35,308,0
25149,23291,2026-03-25,2,20,4,234.0,362.68,176,0
25150,24592,2026-03-25,3,31,18,386.1,598.5,90,0
25151,24626,2026-03-25,3,31,8,171.6,266.0,16,8
25152,24627,2026-03-25,3,12,7,410.27,635.95,14,7
25153,24628,2026-03-25,3,26,13,723.19,1120.99,26,13
25154,24629,2026-03-25,3,17,15,1109.7,1720.05,30,15
25155,24630,2026-03-25,3,30,9,269.46,417.69,18,9
25156,24631,2026-03-25,3,11,4,213.72,331.28,8,4
25157,24632,2026-03-25,3,17,22,1627.56,2522.74,44,22
25158,24633,2026-03-25,3,9,18,183.96,285.12,36,18
25159,24634,2026-03-25,3,10,17,1080.01,1673.99,34,17
25160,24635,2026-03-25,3,17,15,1109.7,1720.05,30,15
25161,24636,2026-03-25,3,3,12,406.68,630.36,24,12
25162,24637,2026-03-25,3,15,8,369.68,573.04,16,8
25163,24638,2026-03-25,3,4,17,1329.06,2060.06,34,17
25164,24639,2026-03-25,3,32,10,105.6,163.7,20,10
25165,24611,2026-03-26,1,10,2,127.06,196.94,6,2
25166,24640,2026-03-26,1,2,3,176.4,273.42,6,3
25167,24641,2026-03-26,1,23,10,800.3,1240.5,20,10
25168,24642,2026-03-26,1,6,4,44.16,68.44,8,4
25169,24643,2026-03-26,1,10,15,952.95,1477.05,30,15
25170,24644,2026-03-26,1,11,18,961.74,1490.76,36,18
25171,24645,2026-03-26,1,25,4,52.4,81.2,8,4
25172,24646,2026-03-26,1,23,13,1040.39,1612.65,26,13
25173,24648,2026-03-26,1,11,20,1068.6,1656.4,40,20
25174,24649,2026-03-26,1,30,19,568.86,881.79,38,19
25175,24650,2026-03-26,1,29,4,58.08,90.04,8,4
25176,24651,2026-03-26,1,13,12,878.4,1361.52,24,12
25177,24652,2026-03-26,1,15,8,369.68,573.04,16,8
25178,24653,2026-03-26,1,19,20,272.8,422.8,40,20
25179,24654,2026-03-26,1,22,14,262.5,406.84,28,14
25180,24655,2026-03-26,1,21,5,106.9,165.7,10,5
25181,23291,2026-03-26,2,20,2,117.0,181.34,90,0
25182,23292,2026-03-26,2,32,21,221.76,343.77,945,0
25183,23293,2026-03-26,2,10,5,317.65,492.35,225,0
25184,23295,2026-03-26,2,13,21,1537.2,2382.66,945,0
25185,23322,2026-03-26,2,23,20,1600.6,2481.0,880,0
25186,23323,2026-03-26,2,27,5,393.55,610.0,220,0
25187,23324,2026-03-26,2,28,6,60.66,94.02,264,0
25188,23325,2026-03-26,2,12,16,937.76,1453.6,704,0
25189,23326,2026-03-26,2,9,18,183.96,285.12,792,0
25190,23327,2026-03-26,2,1,5,386.65,599.3,220,0
25191,23328,2026-03-26,2,15,9,415.89,644.67,396,0
25192,23329,2026-03-26,2,20,11,643.5,997.37,484,0
25193,23330,2026-03-26,2,14,4,240.04,372.08,176,0
25194,23331,2026-03-26,2,31,13,278.85,432.25,572,0
25195,23332,2026-03-26,2,12,17,996.37,1544.45,748,0
25196,23333,2026-03-26,2,5,14,78.68,121.94,616,0
25197,23334,2026-03-26,2,17,7,517.86,802.69,308,0
25198,23335,2026-03-26,2,31,6,128.7,199.5,264,0
25199,23335,2026-03-26,2,31,3,64.35,99.75,132,0
25200,24639,2026-03-26,3,32,4,42.24,65.48,12,4
25201,24672,2026-03-26,3,14,12,720.12,1116.24,24,12
25202,24673,2026-03-26,3,5,6,33.72,52.26,12,6
25203,24674,2026-03-26,3,2,6,352.8,546.84,12,6
25204,24675,2026-03-26,3,7,17,962.03,1491.07,34,17
25205,24676,2026-03-26,3,28,6,60.66,94.02,12,6
25206,24677,2026-03-26,3,1,13,1005.29,1558.18,26,13
25207,24678,2026-03-26,3,6,11,121.44,188.21,22,11
25208,24679,2026-03-26,3,23,16,1280.48,1984.8,32,16
25209,24680,2026-03-26,3,17,5,369.9,573.35,10,5
25210,24681,2026-03-26,3,22,14,262.5,406.84,28,14
25211,24682,2026-03-26,3,14,4,240.04,372.08,8,4
25212,24683,2026-03-26,3,10,10,635.3,984.7,20,10
25213,24684,2026-03-26,3,1,17,1314.61,2037.62,34,17
25214,24685,2026-03-26,3,27,15,1180.65,1830.0,30,15
25215,24686,2026-03-26,3,31,4,85.8,133.0,8,4
25216,24465,2026-03-27,1,4,13,1016.34,1575.34,117,0
25217,24647,2026-03-27,1,4,17,1329.06,2060.06,51,17
25218,24687,2026-03-27,1,11,14,748.02,1159.48,28,14
25219,24688,2026-03-27,1,19,18,245.52,380.52,36,18
25220,24689,2026-03-27,1,1,17,1314.61,2037.62,34,17
25221,24690,2026-03-27,1,7,18,1018.62,1578.78,36,18
25222,24691,2026-03-27,1,15,3,138.63,214.89,6,3
25223,24692,2026-03-27,1,5,3,16.86,26.13,6,3
25224,24693,2026-03-27,1,18,5,233.65,362.15,10,5
25225,24694,2026-03-27,1,3,9,305.01,472.77,18,9
25226,24695,2026-03-27,1,5,20,112.4,174.2,40,20
25227,24696,2026-03-27,1,3,12,406.68,630.36,24,12
25228,24697,2026-03-27,1,19,13,177.32,274.82,26,13
25229,24698,2026-03-27,1,27,17,1338.07,2074.0,34,17
25230,23335,2026-03-27,2,31,2,42.9,66.5,90,0
25231,23336,2026-03-27,2,23,12,960.36,1488.6,540,0
25232,23337,2026-03-27,2,22,20,375.0,581.2,900,0
25233,23338,2026-03-27,2,23,15,1200.45,1860.75,675,0
25234,23065,2026-03-27,2,18,8,373.84,579.44,424,0
25235,23068,2026-03-27,2,18,7,327.11,507.01,371,0
25236,23284,2026-03-27,2,18,5,233.65,362.15,230,0
25237,23294,2026-03-27,2,18,15,700.95,1086.45,690,0
25238,23369,2026-03-27,2,10,21,1334.13,2067.87,924,0
25239,23370,2026-03-27,2,22,11,206.25,319.66,484,0
25240,23371,2026-03-27,2,17,21,1553.58,2408.07,924,0
25241,23372,2026-03-27,2,13,18,1317.6,2042.28,792,0
25242,23373,2026-03-27,2,31,17,364.65,565.25,748,0
25243,23374,2026-03-27,2,1,3,231.99,359.58,132,0
25244,23375,2026-03-27,2,25,4,52.4,81.2,176,0
25245,23376,2026-03-27,2,9,20,204.4,316.8,880,0
25246,23377,2026-03-27,2,5,4,22.48,34.84,176,0
25247,23378,2026-03-27,2,9,5,51.1,79.2,220,0
25248,23379,2026-03-27,2,22,7,131.25,203.42,308,0
25249,24712,2026-03-27,3,22,12,225.0,348.72,24,12
25250,24713,2026-03-27,3,21,8,171.04,265.12,16,8
25251,24714,2026-03-27,3,30,8,239.52,371.28,16,8
25252,24715,2026-03-27,3,11,7,374.01,579.74,14,7
25253,24716,2026-03-27,3,13,5,366.0,567.3,10,5
25254,24717,2026-03-27,3,2,14,823.2,1275.96,28,14
25255,24718,2026-03-27,3,2,7,411.6,637.98,14,7
25256,24719,2026-03-27,3,11,7,374.01,579.74,14,7
25257,24720,2026-03-27,3,21,9,192.42,298.26,18,9
25258,24721,2026-03-27,3,15,13,600.73,931.19,26,13
25259,24722,2026-03-27,3,2,21,1234.8,1913.94,42,21
25260,24723,2026-03-27,3,4,3,234.54,363.54,6,3
25261,24724,2026-03-27,3,6,16,176.64,273.76,32,16
25262,24725,2026-03-27,3,10,18,1143.54,1772.46,36,18
25263,24726,2026-03-27,3,17,11,813.78,1261.37,22,11
25264,24727,2026-03-27,3,10,9,571.77,886.23,18,9
25265,24728,2026-03-30,1,31,5,107.25,166.25,20,5
25266,24729,2026-03-30,1,20,11,643.5,997.37,44,11
25267,24730,2026-03-30,1,23,9,720.27,1116.45,36,9
25268,24731,2026-03-30,1,11,16,854.88,1325.12,64,16
25269,24732,2026-03-30,1,22,16,300.0,464.96,64,16
25270,24733,2026-03-30,1,3,14,474.46,735.42,56,14
25271,24734,2026-03-30,1,30,18,538.92,835.38,72,18
25272,24735,2026-03-30,1,14,15,900.15,1395.3,60,15
25273,24736,2026-03-30,1,1,10,773.3,1198.6,40,10
25274,24737,2026-03-30,1,15,7,323.47,501.41,28,7
25275,24738,2026-03-30,1,1,7,541.31,839.02,28,7
25276,24739,2026-03-30,1,17,19,1405.62,2178.73,76,19
25277,24740,2026-03-30,1,4,9,703.62,1090.62,36,9
25278,24742,2026-03-30,1,29,19,275.88,427.69,76,19
25279,23379,2026-03-30,2,22,14,262.5,406.84,658,0
25280,23380,2026-03-30,2,9,19,194.18,300.96,893,0
25281,23381,2026-03-30,2,19,4,54.56,84.56,188,0
25282,23382,2026-03-30,2,19,4,54.56,84.56,188,0
25283,23383,2026-03-30,2,15,14,646.94,1002.82,658,0
25284,23410,2026-03-30,2,24,4,324.52,503.0,184,0
25285,23411,2026-03-30,2,19,6,81.84,126.84,276,0
25286,23412,2026-03-30,2,28,6,60.66,94.02,276,0
25287,23413,2026-03-30,2,15,12,554.52,859.56,552,0
25288,23414,2026-03-30,2,27,4,314.84,488.0,184,0
25289,23415,2026-03-30,2,6,14,154.56,239.54,644,0
25290,23416,2026-03-30,2,18,19,887.87,1376.17,874,0
25291,23417,2026-03-30,2,31,11,235.95,365.75,506,0
25292,23418,2026-03-30,2,10,15,952.95,1477.05,690,0
25293,23419,2026-03-30,2,13,13,951.6,1474.98,598,0
25294,23420,2026-03-30,2,30,18,538.92,835.38,828,0
25295,23421,2026-03-30,2,10,15,952.95,1477.05,690,0
25296,23422,2026-03-30,2,22,17,318.75,494.02,782,0
25297,23423,2026-03-30,2,10,21,1334.13,2067.87,966,0
25298,23424,2026-03-30,2,10,14,889.42,1378.58,644,0
25299,23458,2026-03-30,2,31,4,85.8,133.0,180,0
25300,23459,2026-03-30,2,11,2,106.86,165.64,90,0
25301,24757,2026-03-30,3,12,3,175.83,272.55,12,3
25302,24758,2026-03-30,3,30,9,269.46,417.69,36,9
25303,24759,2026-03-30,3,5,7,39.34,60.97,28,7
